$10/1/1950-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
21595,13.7
21596,13.54
21597,13.38
21598,13.43
21599,13.78
21600,13.4
21601,17.16
21602,14.37
21603,15.39
21604,13.6
21605,13.51
21606,13.41
21607,14.59
21608,15.22
21609,12.87
21610,13.3
21611,13.09
21612,13.5
21613,13.62
21614,12.05
21615,12.92
21616,13.21
21617,13.14
21618,12.82
21619,12.41
21620,12.73
21621,12.88
21622,14.64
21623,15.47
21624,15.88
21625,15.88
21626,29.9
21627,37.61
21628,27.07
21629,23.05
21630,20.06
21631,20.34
21632,27.35
21633,26.14
21634,23.75
21635,20.0
21636,18.22
21637,17.16
21638,19.0
21639,17.48
21640,18.6
21641,18.26
21642,20.34
21643,52.8
21644,44.09
21645,30.22
21646,25.42
21647,23.53
21648,21.52
21649,20.95
21650,21.58
21651,21.59
21652,19.64
21653,17.82
21654,50.88
21655,88.42
21656,50.9
21657,38.8
21658,33.88
21659,46.09
21660,111.86
21661,179.41
21662,163.51
21663,141.03
21664,90.17
21665,71.51
21666,73.3
21667,81.77
21668,73.63
21669,59.04
21670,40.71
21671,50.39
21672,45.4
21673,41.32
21674,42.06
21675,36.98
21676,42.27
21677,63.78
21678,135.11
21679,129.15
21680,94.4
21681,71.0
21682,58.86
21683,49.86
21684,50.32
21685,58.26
21686,66.98
21687,60.91
21688,53.94
21689,48.79
21690,47.34
21691,45.82
21692,42.21
21693,40.93
21694,37.65
21695,35.18
21696,41.35
21697,40.98
21698,36.82
21699,73.97
21700,85.01
21701,60.26
21702,51.04
21703,59.09
21704,81.23
21705,64.81
21706,45.44
21707,49.37
21708,45.67
21709,44.31
21710,45.44
21711,37.58
21712,34.84
21713,45.05
21714,39.09
21715,34.19
21716,33.59
21717,33.09
21718,45.82
21719,31.22
21720,31.22
21721,30.8
21722,31.04
21723,29.71
21724,28.3
21725,29.65
21726,32.38
21727,30.26
21728,27.52
21729,26.92
21730,42.66
21731,51.84
21732,44.25
21733,39.05
21734,45.19
21735,37.7
21736,45.8
21737,45.14
21738,39.01
21739,38.26
21740,36.82
21741,38.0
21742,35.23
21743,46.64
21744,79.35
21745,73.46
21746,64.35
21747,57.18
21748,51.68
21749,48.87
21750,44.79
21751,44.32
21752,54.63
21753,46.2
21754,43.69
21755,42.55
21756,41.04
21757,38.75
21758,37.98
21759,68.29
21760,57.34
21761,59.17
21762,46.74
21763,42.59
21764,43.37
21765,40.78
21766,40.29
21767,38.17
21768,36.08
21769,36.52
21770,36.71
21771,35.77
21772,47.78
21773,40.94
21774,37.11
21775,36.4
21776,36.38
21777,38.66
21778,37.15
21779,42.58
21780,42.58
21781,35.99
21782,37.02
21783,33.93
21784,32.52
21785,29.48
21786,29.09
21787,32.95
21788,37.05
21789,37.62
21790,33.79
21791,31.44
21792,30.5
21793,32.45
21794,32.41
21795,35.71
21796,36.83
21797,53.89
21798,54.87
21799,45.96
21800,42.87
21801,39.28
21802,41.83
21803,36.78
21804,35.24
21805,33.86
21806,32.64
21807,32.61
21808,31.03
21809,30.1
21810,27.8
21811,27.13
21812,25.57
21813,25.4
21814,25.36
21815,25.04
21816,24.65
21817,24.57
21818,24.31
21819,23.08
21820,22.83
21821,20.92
21822,21.59
21823,22.16
21824,19.73
21825,20.35
21826,18.3
21827,17.39
21828,17.59
21829,15.49
21830,19.77
21831,17.94
21832,18.97
21833,16.86
21834,17.07
21835,16.53
21836,15.84
21837,17.26
21838,14.49
21839,17.07
21840,15.75
21841,15.45
21842,15.71
21843,15.37
21844,14.72
21845,14.43
21846,12.84
21847,14.08
21848,14.08
21849,14.44
21850,14.63
21851,14.35
21852,14.56
21853,15.0
21854,14.51
21855,14.25
21856,14.57
21857,14.13
21858,14.55
21859,14.14
21860,13.77
21861,14.34
21862,14.21
21863,14.31
21864,13.11
21865,14.2
21866,13.24
21867,14.4
21868,14.6
21869,14.25
21870,13.84
21871,13.32
21872,13.03
21873,14.09
21874,13.19
21875,12.72
21876,12.43
21877,11.58
21878,13.14
21879,13.31
21880,13.45
21881,12.5
21882,15.75
21883,13.58
21884,13.0
21885,13.16
21886,12.78
21887,13.51
21888,13.77
21889,13.28
21890,12.04
21891,13.59
21892,12.35
21893,14.27
21894,14.42
21895,0.35
21896,12.73
21897,13.41
21898,12.05
21899,13.63
21900,13.38
21901,13.24
21902,14.07
21903,14.58
21904,11.95
21905,13.2
21906,11.95
21907,11.78
21908,13.63
21909,13.35
21910,13.26
21911,12.94
21912,11.79
21913,14.92
21914,12.87
21915,13.72
21916,12.93
21917,14.05
21918,11.67
21919,12.31
21920,10.75
21921,10.78
21922,10.77
21923,10.55
21924,12.82
21925,12.92
21926,12.24
21927,13.03
21928,12.2
21929,12.29
21930,12.12
21931,10.52
21932,12.3
21933,11.27
21934,11.41
21935,12.12
21936,13.2
21937,12.35
21938,26.3
21939,52.65
21940,17.98
21941,14.54
21942,13.85
21943,17.1
21944,19.11
21945,18.78
21946,21.16
21947,18.89
21948,15.52
21949,16.58
21950,15.44
21951,13.73
21952,14.27
21953,32.3
21954,19.61
21955,19.32
21956,19.32
21957,15.51
21958,15.2
21959,15.36
21960,13.62
21961,14.12
21962,13.76
21963,13.21
21964,12.5
21965,14.67
21966,24.58
21967,18.98
21968,30.82
21969,13.81
21970,18.48
21971,16.61
21972,16.55
21973,19.63
21974,16.35
21975,13.27
21976,13.93
21977,13.6
21978,17.64
21979,19.07
21980,23.46
21981,30.76
21982,62.25
21983,44.36
21984,49.55
21985,55.18
21986,66.82
21987,47.87
21988,39.77
21989,34.36
21990,45.62
21991,40.0
21992,33.01
21993,34.33
21994,45.06
21995,55.36
21996,69.02
21997,79.26
21998,96.85
21999,65.2
22000,49.96
22001,57.74
22002,79.54
22003,70.19
22004,81.45
22005,100.35
22006,67.84
22007,53.37
22008,44.94
22009,38.39
22010,35.52
22011,30.12
22012,30.99
22013,27.23
22014,27.16
22015,26.72
22016,24.25
22017,25.18
22018,24.73
22019,27.64
22020,27.64
22021,29.61
22022,29.11
22023,29.11
22024,34.01
22025,35.29
22026,33.65
22027,32.49
22028,31.63
22029,30.82
22030,30.27
22031,26.5
22032,27.22
22033,26.29
22034,23.6
22035,27.22
22036,25.11
22037,24.77
22038,23.5
22039,22.55
22040,20.66
22041,22.83
22042,20.15
22043,21.37
22044,20.59
22045,21.08
22046,21.02
22047,21.69
22048,22.22
22049,21.81
22050,21.01
22051,20.35
22052,32.2
22053,74.95
22054,96.14
22055,65.78
22056,75.28
22057,55.36
22058,42.18
22059,42.35
22060,27.78
22061,24.99
22062,26.98
22063,32.61
22064,31.11
22065,29.55
22066,29.35
22067,60.27
22068,70.52
22069,73.08
22070,41.55
22071,54.3
22072,62.56
22073,62.81
22074,60.08
22075,55.41
22076,60.12
22077,59.71
22078,69.17
22079,63.71
22080,70.74
22081,99.76
22082,142.71
22083,122.34
22084,136.02
22085,147.01
22086,165.1
22087,121.42
22088,96.22
22089,98.84
22090,139.15
22091,167.03
22092,175.71
22093,116.41
22094,98.23
22095,87.69
22096,79.27
22097,79.3
22098,57.31
22099,110.69
22100,77.15
22101,68.93
22102,84.9
22103,59.48
22104,54.39
22105,54.0
22106,46.18
22107,49.77
22108,47.99
22109,46.1
22110,50.08
22111,44.8
22112,57.76
22113,57.76
22114,44.15
22115,38.35
22116,40.07
22117,70.16
22118,78.34
22119,71.13
22120,70.88
22121,71.55
22122,75.55
22123,74.75
22124,50.11
22125,64.76
22126,84.37
22127,57.42
22128,56.91
22129,53.36
22130,50.0
22131,49.5
22132,48.68
22133,49.77
22134,50.04
22135,48.52
22136,47.18
22137,43.6
22138,46.04
22139,46.49
22140,39.26
22141,55.34
22142,45.19
22143,44.22
22144,54.17
22145,46.16
22146,40.8
22147,44.03
22148,41.38
22149,42.83
22150,42.81
22151,38.47
22152,48.01
22153,45.67
22154,40.6
22155,43.87
22156,38.82
22157,40.06
22158,48.16
22159,47.62
22160,47.4
22161,41.23
22162,40.08
22163,39.23
22164,39.64
22165,40.86
22166,40.26
22167,40.76
22168,40.2
22169,42.0
22170,40.54
22171,38.73
22172,41.17
22173,37.02
22174,38.89
22175,35.01
22176,34.12
22177,32.88
22178,35.24
22179,34.75
22180,32.85
22181,33.15
22182,30.79
22183,29.42
22184,31.27
22185,27.38
22186,39.66
22187,34.15
22188,28.98
22189,26.27
22190,25.8
22191,25.78
22192,23.35
22193,22.43
22194,21.38
22195,25.91
22196,18.75
22197,21.29
22198,21.05
22199,20.71
22200,17.49
22201,17.8
22202,17.66
22203,18.43
22204,18.32
22205,17.05
22206,17.76
22207,16.19
22208,17.21
22209,16.99
22210,16.53
22211,16.97
22212,16.66
22213,15.97
22214,16.4
22215,15.48
22216,15.65
22217,15.76
22218,13.16
22219,15.44
22220,15.45
22221,12.48
22222,14.1
22223,15.47
22224,15.47
22225,14.77
22226,14.77
22227,14.36
22228,14.99
22229,14.66
22230,14.58
22231,14.95
22232,14.89
22233,14.41
22234,13.22
22235,14.54
22236,14.18
22237,14.17
22238,14.17
22239,13.48
22240,13.64
22241,14.21
22242,13.37
22243,13.54
22244,14.52
22245,14.0
22246,14.49
22247,11.61
22248,12.73
22249,15.2
22250,12.45
22251,13.38
22252,13.38
22253,10.27
22254,17.49
22255,9.31
22256,12.76
22257,15.91
22258,13.43
22259,14.1
22260,13.47
22261,14.35
22262,15.8
22263,14.15
22264,12.09
22265,14.64
22266,14.09
22267,14.47
22268,10.34
22269,14.39
22270,13.83
22271,14.01
22272,16.04
22273,11.79
22274,13.47
22275,13.06
22276,12.87
22277,12.3
22278,12.54
22279,19.11
22280,15.81
22281,13.78
22282,12.91
22283,13.4
22284,21.27
22285,22.44
22286,15.92
22287,13.83
22288,13.63
22289,13.9
22290,19.53
22291,16.03
22292,13.72
22293,11.54
22294,11.54
22295,13.9
22296,14.73
22297,14.04
22298,15.19
22299,13.62
22300,15.68
22301,17.74
22302,15.07
22303,15.47
22304,9.8
22305,9.8
22306,12.73
22307,14.04
22308,13.55
22309,13.57
22310,13.2
22311,13.39
22312,12.96
22313,16.64
22314,14.14
22315,11.72
22316,11.72
22317,11.41
22318,11.4
22319,6.43
22320,14.18
22321,22.85
22322,12.62
22323,13.92
22324,13.71
22325,13.46
22326,18.13
22327,15.92
22328,11.76
22329,11.73
22330,18.13
22331,14.8
22332,21.21
22333,15.74
22334,21.88
22335,24.32
22336,18.34
22337,15.94
22338,16.43
22339,16.4
22340,14.99
22341,11.99
22342,16.48
22343,19.45
22344,14.27
22345,13.98
22346,13.14
22347,13.6
22348,14.15
22349,13.88
22350,19.45
22351,14.4
22352,13.56
22353,16.33
22354,13.95
22355,12.79
22356,15.27
22357,12.07
22358,12.63
22359,14.77
22360,15.26
22361,12.79
22362,16.9
22363,16.9
22364,9.8
22365,9.59
22366,13.85
22367,14.06
22368,11.33
22369,11.33
22370,11.33
22371,11.33
22372,14.98
22373,14.68
22374,15.13
22375,13.55
22376,12.73
22377,13.55
22378,13.22
22379,14.18
22380,13.82
22381,11.37
22382,13.85
22383,13.89
22384,14.57
22385,18.8
22386,14.89
22387,14.01
22388,13.52
22389,18.8
22390,16.87
22391,23.31
22392,32.21
22393,30.51
22394,28.62
22395,23.06
22396,62.18
22397,19.36
22398,23.8
22399,19.86
22400,14.64
22401,17.23
22402,16.44
22403,15.97
22404,20.61
22405,18.91
22406,16.01
22407,18.72
22408,16.81
22409,17.08
22410,17.45
22411,19.16
22412,18.51
22413,18.56
22414,21.17
22415,20.64
22416,21.66
22417,18.7
22418,18.14
22419,17.79
22420,17.28
22421,17.22
22422,16.03
22423,16.54
22424,14.87
22425,14.78
22426,15.71
22427,15.74
22428,15.27
22429,15.12
22430,14.34
22431,10.19
22432,27.48
22433,23.44
22434,14.87
22435,17.3
22436,16.2
22437,16.71
22438,15.84
22439,15.83
22440,19.18
22441,15.83
22442,15.68
22443,15.68
22444,18.26
22445,42.22
22446,71.33
22447,116.13
22448,160.02
22449,109.41
22450,64.51
22451,47.12
22452,38.92
22453,35.42
22454,39.67
22455,37.34
22456,33.84
22457,38.13
22458,46.59
22459,75.4
22460,124.26
22461,84.52
22462,127.42
22463,145.3
22464,111.38
22465,80.12
22466,64.16
22467,54.28
22468,47.79
22469,50.54
22470,38.26
22471,41.31
22472,37.99
22473,50.17
22474,49.63
22475,55.82
22476,70.24
22477,64.71
22478,54.28
22479,48.03
22480,46.52
22481,43.86
22482,41.65
22483,40.21
22484,41.53
22485,46.72
22486,45.86
22487,45.37
22488,44.49
22489,55.4
22490,39.22
22491,45.41
22492,35.13
22493,34.05
22494,39.7
22495,34.57
22496,35.43
22497,33.17
22498,32.18
22499,29.64
22500,30.18
22501,29.82
22502,29.31
22503,27.62
22504,31.09
22505,27.6
22506,24.44
22507,29.02
22508,37.34
22509,25.43
22510,17.23
22511,23.62
22512,23.17
22513,21.12
22514,21.93
22515,20.76
22516,19.8
22517,18.81
22518,19.34
22519,20.05
22520,17.8
22521,17.95
22522,17.73
22523,18.16
22524,17.82
22525,18.02
22526,17.77
22527,13.77
22528,20.41
22529,23.44
22530,18.46
22531,15.64
22532,15.81
22533,17.12
22534,15.95
22535,16.05
22536,15.29
22537,15.36
22538,15.36
22539,14.34
22540,14.71
22541,14.89
22542,14.89
22543,14.1
22544,14.64
22545,13.07
22546,14.13
22547,13.59
22548,13.73
22549,12.74
22550,-5.4
22551,33.41
22552,13.53
22553,13.29
22554,12.78
22555,14.29
22556,12.15
22557,12.98
22558,13.37
22559,12.31
22560,12.3
22561,12.82
22562,12.2
22563,12.71
22564,11.59
22565,11.88
22566,12.62
22567,11.57
22568,11.81
22569,10.82
22570,10.98
22571,11.64
22572,10.04
22573,8.48
22574,13.53
22575,11.38
22576,12.46
22577,10.14
22578,11.77
22579,11.58
22580,11.88
22581,10.92
22582,11.61
22583,11.0
22584,12.31
22585,12.64
22586,8.48
22587,13.18
22588,11.66
22589,11.22
22590,11.48
22591,10.52
22592,9.56
22593,9.56
22594,10.17
22595,9.56
22596,10.28
22597,9.46
22598,9.49
22599,11.66
22600,11.51
22601,9.49
22602,11.36
22603,11.11
22604,11.18
22605,10.32
22606,12.12
22607,10.93
22608,11.34
22609,10.77
22610,10.93
22611,10.61
22612,10.5
22613,11.29
22614,10.35
22615,10.93
22616,11.02
22617,11.07
22618,10.59
22619,11.57
22620,10.71
22621,4.79
22622,10.79
22623,5.19
22624,5.04
22625,10.98
22626,11.21
22627,10.53
22628,10.18
22629,10.98
22630,11.07
22631,10.8
22632,10.67
22633,10.6
22634,11.51
22635,11.61
22636,11.39
22637,11.39
22638,11.17
22639,11.45
22640,11.31
22641,11.31
22642,10.54
22643,10.86
22644,10.3
22645,10.54
22646,10.2
22647,9.98
22648,7.69
22649,9.25
22650,9.1
22651,10.8
22652,9.63
22653,10.39
22654,11.04
22655,9.97
22656,10.57
22657,9.32
22658,9.62
22659,9.74
22660,10.23
22661,11.06
22662,10.69
22663,9.66
22664,9.7
22665,10.73
22666,10.06
22667,10.06
22668,14.35
22669,14.04
22670,13.4
22671,12.71
22672,10.95
22673,11.91
22674,12.02
22675,11.56
22676,11.84
22677,14.4
22678,14.72
22679,11.02
22680,12.53
22681,11.83
22682,11.8
22683,11.16
22684,12.52
22685,9.9
22686,12.48
22687,9.71
22688,11.2
22689,14.6
22690,9.71
22691,12.08
22692,9.93
22693,10.99
22694,32.68
22695,14.32
22696,19.04
22697,60.28
22698,55.41
22699,23.57
22700,19.21
22701,16.51
22702,14.28
22703,14.98
22704,13.15
22705,21.24
22706,70.41
22707,191.71
22708,174.23
22709,296.82
22710,110.85
22711,82.4
22712,86.01
22713,66.5
22714,52.78
22715,42.02
22716,34.42
22717,31.99
22718,32.03
22719,30.52
22720,26.55
22721,24.99
22722,25.48
22723,26.65
22724,44.54
22725,34.56
22726,28.52
22727,30.89
22728,42.65
22729,60.03
22730,107.04
22731,65.65
22732,52.5
22733,43.26
22734,32.57
22735,39.83
22736,29.23
22737,27.45
22738,28.17
22739,24.23
22740,23.86
22741,33.53
22742,25.49
22743,22.66
22744,22.56
22745,24.19
22746,22.81
22747,27.76
22748,26.99
22749,27.44
22750,23.76
22751,21.66
22752,21.26
22753,20.82
22754,21.27
22755,20.4
22756,22.38
22757,22.85
22758,19.17
22759,20.88
22760,19.75
22761,28.45
22762,24.87
22763,28.83
22764,30.71
22765,30.72
22766,28.89
22767,27.79
22768,27.94
22769,29.51
22770,27.65
22771,28.7
22772,25.03
22773,24.24
22774,24.49
22775,26.3
22776,26.3
22777,27.7
22778,26.11
22779,24.92
22780,24.56
22781,22.2
22782,25.33
22783,25.33
22784,22.63
22785,22.63
22786,21.89
22787,22.94
22788,24.7
22789,22.84
22790,21.37
22791,22.21
22792,21.18
22793,21.48
22794,20.69
22795,20.69
22796,21.2
22797,22.29
22798,20.32
22799,20.98
22800,20.29
22801,21.0
22802,29.72
22803,34.17
22804,30.25
22805,28.36
22806,24.61
22807,22.16
22808,22.55
22809,24.43
22810,24.36
22811,24.98
22812,24.98
22813,24.04
22814,24.75
22815,22.82
22816,24.8
22817,40.94
22818,33.62
22819,31.9
22820,27.51
22821,26.16
22822,24.65
22823,24.47
22824,24.52
22825,25.98
22826,25.46
22827,25.08
22828,39.38
22829,30.15
22830,29.6
22831,28.92
22832,37.25
22833,39.49
22834,43.46
22835,40.97
22836,38.26
22837,37.49
22838,33.56
22839,33.21
22840,31.8
22841,29.42
22842,26.49
22843,23.98
22844,25.42
22845,24.49
22846,23.83
22847,23.26
22848,21.72
22849,21.61
22850,20.57
22851,20.31
22852,19.23
22853,18.98
22854,19.16
22855,18.64
22856,19.4
22857,17.34
22858,16.8
22859,18.01
22860,17.85
22861,18.52
22862,16.56
22863,14.83
22864,18.62
22865,17.37
22866,19.37
22867,18.93
22868,16.01
22869,15.18
22870,15.18
22871,14.96
22872,15.59
22873,16.32
22874,15.77
22875,15.34
22876,17.45
22877,12.89
22878,13.22
22879,13.23
22880,14.57
22881,15.28
22882,13.16
22883,13.6
22884,14.08
22885,14.41
22886,15.22
22887,13.46
22888,15.14
22889,13.1
22890,14.3
22891,13.08
22892,13.67
22893,13.36
22894,13.88
22895,13.4
22896,12.35
22897,11.13
22898,11.89
22899,12.86
22900,12.46
22901,12.09
22902,11.24
22903,12.43
22904,12.61
22905,11.0
22906,10.89
22907,13.81
22908,11.47
22909,11.86
22910,11.5
22911,12.12
22912,12.39
22913,15.9
22914,30.26
22915,22.37
22916,21.46
22917,14.74
22918,15.51
22919,13.95
22920,12.7
22921,12.62
22922,12.3
22923,12.26
22924,11.41
22925,11.81
22926,9.48
22927,9.48
22928,8.28
22929,8.28
22930,8.28
22931,8.25
22932,8.25
22933,8.25
22934,10.2
22935,11.32
22936,11.34
22937,10.59
22938,11.4
22939,10.42
22940,10.86
22941,10.33
22942,11.35
22943,10.95
22944,10.33
22945,11.15
22946,11.15
22947,11.05
22948,10.95
22949,10.68
22950,10.49
22951,9.7
22952,10.18
22953,10.35
22954,10.7
22955,19.59
22956,10.91
22957,10.86
22958,10.84
22959,9.85
22960,9.83
22961,11.19
22962,10.82
22963,9.41
22964,9.75
22965,10.69
22966,10.56
22967,10.9
22968,10.49
22969,10.69
22970,9.62
22971,10.61
22972,9.94
22973,11.2
22974,8.9
22975,9.82
22976,9.17
22977,10.93
22978,10.62
22979,9.93
22980,9.93
22981,10.23
22982,10.46
22983,10.08
22984,10.02
22985,7.27
22986,10.15
22987,9.24
22988,9.15
22989,10.26
22990,10.3
22991,10.08
22992,11.38
22993,11.4
22994,10.55
22995,10.84
22996,8.75
22997,9.47
22998,13.55
22999,10.11
23000,11.52
23001,11.28
23002,11.28
23003,15.47
23004,11.52
23005,10.69
23006,12.06
23007,10.52
23008,12.06
23009,10.37
23010,11.77
23011,11.76
23012,11.9
23013,16.16
23014,10.46
23015,11.65
23016,10.1
23017,10.94
23018,10.1
23019,6.79
23020,6.78
23021,9.22
23022,10.37
23023,11.51
23024,10.18
23025,10.59
23026,10.88
23027,10.59
23028,12.08
23029,9.69
23030,11.21
23031,9.99
23032,11.21
23033,11.16
23034,10.32
23035,4.97
23036,11.35
23037,14.33
23038,14.33
23039,11.41
23040,11.41
23041,11.02
23042,10.33
23043,10.12
23044,4.94
23045,9.6
23046,11.2
23047,11.2
23048,10.89
23049,10.73
23050,11.14
23051,10.77
23052,11.25
23053,10.24
23054,10.01
23055,8.79
23056,10.23
23057,10.93
23058,10.93
23059,11.95
23060,11.06
23061,16.69
23062,14.45
23063,15.98
23064,11.32
23065,11.17
23066,10.44
23067,13.44
23068,12.87
23069,11.92
23070,11.2
23071,11.16
23072,11.04
23073,12.01
23074,12.38
23075,11.41
23076,10.03
23077,10.96
23078,10.92
23079,11.95
23080,10.6
23081,10.6
23082,11.71
23083,10.67
23084,11.36
23085,10.52
23086,10.52
23087,11.5
23088,11.04
23089,12.13
23090,11.57
23091,11.37
23092,10.23
23093,11.46
23094,12.13
23095,11.04
23096,12.09
23097,11.53
23098,10.08
23099,11.05
23100,11.05
23101,10.5
23102,12.36
23103,12.24
23104,11.52
23105,11.27
23106,10.89
23107,11.61
23108,9.65
23109,12.38
23110,12.23
23111,10.82
23112,11.33
23113,11.49
23114,12.28
23115,11.26
23116,12.22
23117,12.09
23118,10.52
23119,11.42
23120,11.23
23121,12.74
23122,12.59
23123,8.09
23124,12.01
23125,12.3
23126,11.47
23127,10.56
23128,10.91
23129,11.17
23130,11.8
23131,11.0
23132,12.0
23133,10.58
23134,10.14
23135,10.81
23136,10.05
23137,11.2
23138,10.28
23139,9.65
23140,14.34
23141,23.06
23142,29.76
23143,26.26
23144,24.15
23145,16.56
23146,16.51
23147,20.24
23148,24.78
23149,29.33
23150,29.86
23151,20.74
23152,17.26
23153,18.95
23154,16.56
23155,15.16
23156,16.18
23157,15.86
23158,11.74
23159,14.08
23160,21.84
23161,45.03
23162,39.63
23163,33.39
23164,36.69
23165,76.89
23166,59.56
23167,58.02
23168,72.83
23169,50.91
23170,36.07
23171,38.49
23172,56.58
23173,43.67
23174,35.49
23175,29.65
23176,26.56
23177,24.75
23178,19.63
23179,20.27
23180,20.27
23181,18.97
23182,19.76
23183,17.59
23184,17.19
23185,17.19
23186,17.07
23187,15.71
23188,23.68
23189,20.71
23190,43.36
23191,98.31
23192,59.48
23193,51.18
23194,55.71
23195,42.07
23196,35.22
23197,40.91
23198,30.58
23199,30.48
23200,26.47
23201,26.18
23202,27.18
23203,27.0
23204,23.13
23205,23.09
23206,20.62
23207,21.99
23208,20.01
23209,20.37
23210,16.91
23211,19.14
23212,17.6
23213,18.5
23214,17.28
23215,16.52
23216,15.97
23217,16.29
23218,17.5
23219,15.12
23220,16.9
23221,14.97
23222,14.47
23223,15.61
23224,14.12
23225,16.01
23226,13.76
23227,14.22
23228,14.61
23229,13.27
23230,13.82
23231,14.15
23232,13.11
23233,13.11
23234,15.2
23235,15.2
23236,13.07
23237,14.14
23238,14.47
23239,9.33
23240,13.83
23241,12.53
23242,12.04
23243,12.26
23244,14.64
23245,11.89
23246,11.83
23247,13.06
23248,10.31
23249,10.89
23250,13.94
23251,12.23
23252,8.51
23253,9.76
23254,11.15
23255,11.15
23256,11.18
23257,10.95
23258,11.3
23259,10.56
23260,9.16
23261,12.4
23262,10.41
23263,9.73
23264,9.73
23265,10.68
23266,9.75
23267,10.96
23268,10.15
23269,10.37
23270,8.88
23271,10.16
23272,9.0
23273,9.76
23274,10.06
23275,10.33
23276,9.52
23277,9.38
23278,8.93
23279,9.74
23280,9.55
23281,10.07
23282,9.92
23283,9.81
23284,10.1
23285,6.16
23286,10.84
23287,9.67
23288,8.84
23289,8.98
23290,9.73
23291,9.82
23292,10.5
23293,10.03
23294,9.65
23295,9.83
23296,9.15
23297,9.15
23298,9.41
23299,9.71
23300,8.5
23301,9.23
23302,9.61
23303,8.87
23304,9.27
23305,8.61
23306,8.99
23307,8.68
23308,8.61
23309,9.2
23310,8.99
23311,9.14
23312,9.34
23313,9.06
23314,8.58
23315,9.98
23316,7.09
23317,7.5
23318,7.09
23319,9.16
23320,9.67
23321,9.42
23322,9.35
23323,8.93
23324,9.74
23325,9.4
23326,9.42
23327,9.11
23328,9.11
23329,9.41
23330,8.86
23331,9.31
23332,9.3
23333,8.82
23334,9.47
23335,9.67
23336,8.63
23337,9.0
23338,9.03
23339,9.45
23340,9.71
23341,10.2
23342,11.97
23343,8.56
23344,8.89
23345,7.97
23346,9.13
23347,8.88
23348,8.48
23349,8.48
23350,8.55
23351,7.71
23352,8.66
23353,8.27
23354,8.84
23355,8.54
23356,8.9
23357,8.84
23358,9.4
23359,9.44
23360,9.08
23361,9.39
23362,9.45
23363,6.32
23364,9.44
23365,8.64
23366,9.86
23367,9.59
23368,9.17
23369,7.9
23370,11.31
23371,18.24
23372,10.12
23373,9.38
23374,14.44
23375,10.57
23376,9.27
23377,9.55
23378,6.2
23379,12.64
23380,9.8
23381,9.83
23382,10.59
23383,11.24
23384,10.51
23385,10.38
23386,8.46
23387,10.28
23388,9.45
23389,9.4
23390,8.84
23391,12.51
23392,11.25
23393,10.38
23394,10.71
23395,8.96
