$10/1/1950-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
16575,87.65
16576,235.51
16577,334.47
16578,369.25
16579,385.83
16580,421.13
16581,265.45
16582,211.66
16583,177.38
16584,140.19
16585,129.92
16586,113.09
16587,126.44
16588,149.32
16589,122.69
16590,113.2
16591,114.19
16592,195.48
16593,191.03
16594,162.08
16595,139.6
16596,117.82
16597,118.22
16598,121.53
16599,150.03
16600,144.06
16601,127.23
16602,119.29
16603,104.82
16604,97.66
16605,92.86
16606,80.88
16607,86.99
16608,82.68
16609,77.2
16610,67.78
16611,75.64
16612,76.45
16613,60.54
16614,55.5
16615,78.74
16616,60.74
16617,59.89
16618,62.07
16619,60.02
16620,91.53
16621,93.82
16622,82.02
16623,80.39
16624,74.32
16625,71.54
16626,59.68
16627,71.88
16628,69.26
16629,71.2
16630,50.05
16631,65.58
16632,56.61
16633,64.42
16634,59.33
16635,70.99
16636,79.76
16637,70.14
16638,74.88
16639,69.85
16640,68.0
16641,67.21
16642,63.03
16643,92.69
16644,73.19
16645,74.89
16646,65.47
16647,76.42
16648,59.16
16649,67.97
16650,57.69
16651,57.42
16652,58.04
16653,54.68
16654,48.48
16655,50.33
16656,49.54
16657,52.6
16658,44.36
16659,50.87
16660,37.24
16661,42.67
16662,48.01
16663,39.75
16664,60.5
16665,102.74
16666,214.2
16667,263.21
16668,156.28
16669,112.17
16670,122.36
16671,104.85
16672,89.55
16673,90.04
16674,90.04
16675,74.26
16676,71.37
16677,78.99
16678,72.28
16679,55.36
16680,58.47
16681,60.82
16682,55.5
16683,52.14
16684,53.24
16685,42.96
16686,65.43
16687,37.49
16688,39.42
16689,42.56
16690,35.84
16691,51.41
16692,37.37
16693,32.35
16694,39.9
16695,45.26
16696,28.0
16697,33.14
16698,25.76
16699,32.08
16700,37.03
16701,44.66
16702,12.63
16703,46.08
16704,20.59
16705,40.79
16706,33.64
16707,34.96
16708,26.31
16709,44.32
16710,19.75
16711,25.17
16712,49.64
16713,23.47
16714,34.73
16715,28.55
16716,35.66
16717,27.53
16718,23.62
16719,36.05
16720,34.16
16721,30.47
16722,13.98
16723,42.45
16724,9.33
16725,31.02
16726,32.24
16727,29.65
16728,31.78
16729,14.58
16730,39.84
16731,15.59
16732,25.45
16733,32.69
16734,25.71
16735,14.63
16736,37.72
16737,19.64
16738,24.51
16739,27.33
16740,23.95
16741,22.55
16742,24.89
16743,23.7
16744,23.59
16745,27.48
16746,25.89
16747,27.33
16748,20.3
16749,30.4
16750,28.46
16751,23.8
16752,20.02
16753,31.71
16754,20.97
16755,21.56
16756,23.02
16757,19.1
16758,19.23
16759,21.07
16760,39.39
16761,10.83
16762,43.68
16763,24.15
16764,32.76
16765,6.45
16766,27.08
16767,26.51
16768,24.85
16769,18.91
16770,30.57
16771,20.02
16772,25.54
16773,12.64
16774,26.44
16775,26.1
16776,26.08
16777,24.21
16778,18.1
16779,20.07
16780,23.6
16781,26.21
16782,20.76
16783,27.91
16784,21.95
16785,34.18
16786,20.46
16787,21.61
16788,32.43
16789,20.19
16790,22.66
16791,24.16
16792,30.06
16793,20.83
16794,17.38
16795,31.92
16796,24.0
16797,22.11
16798,26.99
16799,22.93
16800,18.2
16801,17.27
16802,32.09
16803,26.26
16804,28.58
16805,19.7
16806,28.67
16807,26.27
16808,20.57
16809,20.48
16810,23.92
16811,21.57
16812,34.08
16813,22.87
16814,24.88
16815,18.44
16816,19.41
16817,27.44
16818,27.02
16819,25.23
16820,23.55
16821,26.63
16822,16.62
16823,21.36
16824,30.91
16825,24.45
16826,23.37
16827,20.69
16828,28.69
16829,31.25
16830,21.81
16831,44.09
16832,34.88
16833,23.82
16834,13.52
16835,26.41
16836,23.37
16837,26.79
16838,27.57
16839,23.32
16840,25.27
16841,24.81
16842,19.55
16843,25.7
16844,25.46
16845,22.94
16846,28.87
16847,21.25
16848,24.66
16849,27.27
16850,40.18
16851,89.64
16852,118.67
16853,89.22
16854,67.05
16855,85.2
16856,64.86
16857,46.66
16858,42.41
16859,32.94
16860,33.7
16861,35.67
16862,33.3
16863,29.01
16864,38.41
16865,22.22
16866,36.56
16867,63.92
16868,32.38
16869,35.45
16870,107.51
16871,182.85
16872,405.11
16873,403.06
16874,238.18
16875,193.09
16876,173.65
16877,124.76
16878,98.58
16879,85.97
16880,72.41
16881,59.98
16882,55.08
16883,66.77
16884,53.99
16885,45.95
16886,64.4
16887,47.78
16888,58.58
16889,66.05
16890,100.13
16891,238.23
16892,480.46
16893,625.4
16894,1031.39
16895,1321.13
16896,731.22
16897,450.31
16898,351.39
16899,333.31
16900,229.09
16901,194.45
16902,156.7
16903,143.27
16904,112.04
16905,99.35
16906,93.52
16907,77.73
16908,73.77
16909,52.92
16910,66.57
16911,62.09
16912,67.91
16913,56.35
16914,58.43
16915,88.11
16916,105.3
16917,79.75
16918,81.31
16919,102.49
16920,317.13
16921,232.89
16922,220.93
16923,181.05
16924,164.86
16925,152.07
16926,141.51
16927,134.76
16928,127.31
16929,124.49
16930,102.41
16931,100.75
16932,90.77
16933,83.09
16934,81.58
16935,74.68
16936,75.69
16937,70.38
16938,70.59
16939,72.49
16940,65.72
16941,61.6
16942,60.95
16943,58.33
16944,75.77
16945,59.52
16946,66.08
16947,50.66
16948,56.79
16949,47.32
16950,62.24
16951,44.91
16952,55.32
16953,47.12
16954,51.39
16955,57.92
16956,51.77
16957,51.62
16958,52.73
16959,49.25
16960,45.06
16961,43.8
16962,48.4
16963,46.22
16964,51.0
16965,43.44
16966,42.2
16967,42.84
16968,50.16
16969,53.12
16970,62.64
16971,46.74
16972,60.26
16973,49.07
16974,62.35
16975,49.19
16976,52.19
16977,48.07
16978,55.81
16979,50.96
16980,50.49
16981,49.08
16982,52.56
16983,41.36
16984,42.88
16985,53.73
16986,37.76
16987,46.92
16988,42.0
16989,44.28
16990,39.06
16991,36.58
16992,40.92
16993,38.23
16994,44.81
16995,27.45
16996,41.61
16997,43.07
16998,34.05
16999,34.43
17000,42.19
17001,35.08
17002,60.8
17003,42.79
17004,75.84
17005,61.45
17006,66.48
17007,70.5
17008,51.73
17009,62.12
17010,50.8
17011,50.7
17012,61.57
17013,41.3
17014,46.99
17015,48.5
17016,45.69
17017,39.47
17018,49.54
17019,43.39
17020,41.01
17021,37.54
17022,35.51
17023,33.92
17024,41.43
17025,36.38
17026,39.94
17027,38.97
17028,29.51
17029,37.42
17030,33.17
17031,27.8
17032,30.68
17033,38.42
17034,27.66
17035,35.19
17036,22.18
17037,52.53
17038,35.06
17039,21.53
17040,29.85
17041,22.19
17042,30.05
17043,30.76
17044,32.2
17045,32.17
17046,36.15
17047,18.41
17048,44.83
17049,35.97
17050,29.84
17051,32.91
17052,31.96
17053,37.93
17054,18.4
17055,34.98
17056,28.42
17057,30.54
17058,29.77
17059,37.88
17060,22.05
17061,25.38
17062,35.09
17063,28.22
17064,25.01
17065,30.91
17066,27.83
17067,27.17
17068,14.48
17069,32.53
17070,18.96
17071,28.91
17072,22.66
17073,13.73
17074,33.72
17075,30.9
17076,27.44
17077,25.04
17078,32.6
17079,17.24
17080,29.26
17081,21.24
17082,33.7
17083,23.94
17084,26.0
17085,19.19
17086,31.09
17087,22.85
17088,21.14
17089,27.05
17090,24.81
17091,21.72
17092,24.0
17093,24.32
17094,22.08
17095,25.38
17096,27.49
17097,24.97
17098,19.99
17099,21.35
17100,23.29
17101,25.33
17102,23.4
17103,24.42
17104,22.91
17105,28.17
17106,23.55
17107,27.63
17108,24.13
17109,24.77
17110,20.59
17111,22.92
17112,15.82
17113,20.03
17114,21.76
17115,25.39
17116,22.49
17117,28.2
17118,24.14
17119,16.12
17120,29.12
17121,24.07
17122,22.01
17123,22.44
17124,20.64
17125,25.61
17126,31.06
17127,25.15
17128,27.18
17129,23.18
17130,18.5
17131,25.65
17132,21.25
17133,24.23
17134,25.33
17135,23.52
17136,20.4
17137,24.75
17138,24.88
17139,21.46
17140,38.5
17141,30.56
17142,24.45
17143,10.73
17144,25.17
17145,24.33
17146,36.11
17147,22.68
17148,33.46
17149,21.44
17150,18.55
17151,31.87
17152,33.72
17153,30.3
17154,25.37
17155,29.82
17156,25.41
17157,19.67
17158,23.67
17159,25.41
17160,27.38
17161,22.3
17162,24.46
17163,20.71
17164,21.7
17165,24.67
17166,15.16
17167,19.93
17168,26.03
17169,19.38
17170,26.02
17171,20.84
17172,15.77
17173,37.24
17174,15.61
17175,36.72
17176,27.69
17177,37.06
17178,15.72
17179,27.32
17180,27.94
17181,24.82
17182,23.61
17183,25.27
17184,28.67
17185,23.77
17186,24.26
17187,28.56
17188,22.18
17189,21.11
17190,23.18
17191,21.34
17192,24.31
17193,21.62
17194,34.31
17195,24.69
17196,30.78
17197,17.54
17198,23.29
17199,25.61
17200,25.73
17201,29.34
17202,17.3
17203,24.9
17204,25.99
17205,28.36
17206,32.3
17207,13.1
17208,32.78
17209,25.64
17210,26.01
17211,33.85
17212,35.05
17213,43.72
17214,70.74
17215,56.47
17216,38.23
17217,99.05
17218,69.73
17219,17.68
17220,40.27
17221,42.0
17222,64.76
17223,83.24
17224,98.86
17225,71.06
17226,54.05
17227,56.68
17228,57.0
17229,35.58
17230,54.47
17231,51.3
17232,39.68
17233,43.16
17234,31.73
17235,82.31
17236,68.39
17237,53.69
17238,49.82
17239,35.84
17240,44.44
17241,44.51
17242,49.26
17243,47.83
17244,32.46
17245,59.39
17246,38.79
17247,48.2
17248,45.65
17249,38.82
17250,38.75
17251,32.8
17252,42.34
17253,27.27
17254,37.1
17255,25.97
17256,34.55
17257,35.51
17258,30.52
17259,36.34
17260,35.38
17261,76.89
17262,126.11
17263,121.55
17264,91.8
17265,77.01
17266,70.0
17267,55.76
17268,56.59
17269,51.97
17270,138.08
17271,240.11
17272,181.13
17273,236.49
17274,236.77
17275,217.6
17276,305.54
17277,335.2
17278,306.06
17279,225.24
17280,168.18
17281,138.79
17282,114.04
17283,108.14
17284,106.09
17285,172.48
17286,208.1
17287,160.58
17288,220.09
17289,135.41
17290,196.39
17291,253.45
17292,271.2
17293,481.19
17294,336.38
17295,365.18
17296,418.64
17297,463.89
17298,375.16
17299,242.93
17300,186.66
17301,161.91
17302,178.9
17303,199.53
17304,252.43
17305,209.28
17306,179.03
17307,161.28
17308,165.02
17309,234.04
17310,240.22
17311,227.83
17312,199.75
17313,177.32
17314,164.61
17315,139.63
17316,115.84
17317,103.85
17318,98.02
17319,100.75
17320,102.54
17321,110.12
17322,106.42
17323,102.06
17324,94.98
17325,88.93
17326,86.17
17327,79.76
17328,71.61
17329,78.35
17330,61.0
17331,101.81
17332,93.69
17333,97.02
17334,106.88
17335,107.81
17336,98.83
17337,98.48
17338,96.84
17339,108.54
17340,232.97
17341,405.44
17342,368.99
17343,215.66
17344,177.2
17345,149.68
17346,137.85
17347,127.52
17348,111.02
17349,117.06
17350,107.71
17351,115.74
17352,121.09
17353,124.56
17354,112.06
17355,116.67
17356,105.19
17357,110.65
17358,111.84
17359,118.63
17360,126.24
17361,119.21
17362,117.16
17363,110.23
17364,103.44
17365,98.04
17366,85.36
17367,91.33
17368,82.15
17369,82.97
17370,91.12
17371,88.96
17372,89.93
17373,98.0
17374,90.49
17375,89.87
17376,90.04
17377,87.72
17378,95.48
17379,89.42
17380,102.23
17381,108.55
17382,96.04
17383,93.91
17384,89.8
17385,91.31
17386,94.79
17387,109.22
17388,107.46
17389,106.88
17390,112.35
17391,114.88
17392,113.09
17393,117.9
17394,121.11
17395,133.86
17396,125.84
17397,119.04
17398,127.22
17399,103.55
17400,110.72
17401,101.16
17402,93.94
17403,103.88
17404,109.55
17405,116.88
17406,115.4
17407,160.36
17408,194.07
17409,165.05
17410,142.47
17411,125.36
17412,126.48
17413,130.18
17414,110.04
17415,113.11
17416,108.11
17417,105.89
17418,103.55
17419,103.74
17420,105.91
17421,107.35
17422,116.22
17423,113.07
17424,106.27
17425,134.71
17426,107.3
17427,93.8
17428,102.05
17429,87.57
17430,88.49
17431,74.52
17432,87.35
17433,73.67
17434,77.37
17435,75.15
17436,66.07
17437,78.6
17438,57.14
17439,55.28
17440,62.47
17441,64.87
17442,56.11
17443,42.67
17444,62.83
17445,48.09
17446,54.57
17447,47.96
17448,47.59
17449,48.0
17450,47.31
17451,43.52
17452,45.19
17453,41.1
17454,45.35
17455,42.38
17456,35.27
17457,42.32
17458,38.61
17459,41.5
17460,37.04
17461,33.67
17462,42.02
17463,38.58
17464,41.73
17465,30.1
17466,39.31
17467,29.11
17468,37.91
17469,32.79
17470,34.87
17471,29.37
17472,40.03
17473,28.94
17474,51.11
17475,45.56
17476,22.34
17477,28.94
17478,36.54
17479,31.35
17480,36.23
17481,29.23
17482,35.19
17483,28.89
17484,33.58
17485,35.95
17486,37.44
17487,28.13
17488,17.36
17489,34.5
17490,28.2
17491,36.59
17492,37.47
17493,27.13
17494,25.62
17495,33.01
17496,22.01
17497,33.02
17498,27.19
17499,34.36
17500,36.47
17501,25.87
17502,26.82
17503,31.36
17504,28.91
17505,36.08
17506,25.36
17507,29.16
17508,29.37
17509,34.24
17510,29.09
17511,30.65
17512,30.18
17513,32.44
17514,32.71
17515,21.62
17516,25.78
17517,28.34
17518,27.99
17519,31.41
17520,25.18
17521,24.46
17522,26.82
17523,30.94
17524,33.94
17525,34.23
17526,29.27
17527,34.48
17528,22.75
17529,25.38
17530,20.25
17531,32.34
17532,35.13
17533,44.41
17534,16.25
17535,11.54
17536,28.74
17537,38.17
17538,39.51
17539,29.57
17540,31.71
17541,38.83
17542,10.96
17543,29.7
17544,30.62
17545,19.15
17546,33.7
17547,34.62
17548,36.08
17549,34.64
17550,28.42
17551,26.9
17552,27.36
17553,29.52
17554,30.22
17555,36.48
17556,39.46
17557,32.84
17558,28.87
17559,49.04
17560,15.23
17561,32.48
17562,29.47
17563,32.81
17564,49.7
17565,9.77
17566,38.17
17567,33.45
17568,21.7
17569,82.67
17570,62.19
17571,35.59
17572,37.34
17573,49.53
17574,36.49
17575,34.08
17576,36.82
17577,32.82
17578,31.89
17579,36.58
17580,47.96
17581,36.3
17582,35.37
17583,33.32
17584,71.39
17585,58.84
17586,169.03
17587,96.59
17588,73.34
17589,87.99
17590,80.98
17591,69.58
17592,100.34
17593,238.4
17594,184.74
17595,156.67
17596,210.01
17597,132.52
17598,113.37
17599,88.13
17600,74.16
17601,66.77
17602,60.22
17603,54.38
17604,57.56
17605,54.79
17606,59.5
17607,60.57
17608,56.96
17609,53.31
17610,56.07
17611,56.06
17612,48.42
17613,43.72
17614,42.97
17615,39.29
17616,45.19
17617,34.1
17618,41.47
17619,43.1
17620,39.58
17621,42.15
17622,39.54
17623,39.85
17624,40.1
17625,39.21
17626,36.27
17627,39.34
17628,38.17
17629,32.87
17630,36.55
17631,37.2
17632,35.95
17633,39.19
17634,28.36
17635,34.57
17636,38.03
17637,35.08
17638,38.3
17639,38.23
17640,43.4
17641,76.29
17642,126.01
17643,138.81
17644,160.29
17645,131.99
17646,154.73
17647,179.82
17648,127.67
17649,103.58
17650,96.84
17651,82.54
17652,71.03
17653,67.7
17654,62.12
17655,62.53
17656,51.82
17657,54.16
17658,49.87
17659,51.0
17660,52.48
17661,132.96
17662,250.07
17663,175.83
17664,252.02
17665,170.9
17666,140.31
17667,119.06
17668,109.44
17669,98.62
17670,96.87
17671,117.16
17672,117.57
17673,130.54
17674,119.13
17675,133.45
17676,135.65
17677,126.31
17678,135.84
17679,139.38
17680,184.39
17681,151.67
17682,134.93
17683,191.51
17684,190.69
17685,163.86
17686,164.36
17687,148.7
17688,135.27
17689,126.05
17690,112.36
17691,126.96
17692,112.71
17693,104.42
17694,96.67
17695,93.41
17696,86.15
17697,88.76
17698,80.94
17699,79.9
17700,80.91
17701,81.48
17702,79.6
17703,82.03
17704,82.54
17705,83.71
17706,78.67
17707,134.9
17708,161.52
17709,124.81
17710,109.51
17711,98.89
17712,91.61
17713,91.02
17714,89.68
17715,78.83
17716,76.46
17717,75.22
17718,68.46
17719,87.16
17720,68.09
17721,75.13
17722,98.23
17723,97.71
17724,86.31
17725,81.85
17726,83.96
17727,85.57
17728,78.44
17729,82.82
17730,84.45
17731,80.66
17732,88.28
17733,86.84
17734,91.45
17735,89.61
17736,85.51
17737,80.97
17738,81.65
17739,77.87
17740,82.5
17741,78.56
17742,73.04
17743,73.84
17744,71.21
17745,70.87
17746,74.64
17747,74.88
17748,70.58
17749,71.86
17750,68.54
17751,71.79
17752,65.99
17753,62.67
17754,60.35
17755,61.82
17756,61.55
17757,58.13
17758,56.53
17759,54.4
17760,62.47
17761,49.51
17762,57.32
17763,56.91
17764,57.17
17765,54.87
17766,55.55
17767,55.77
17768,58.88
17769,61.6
17770,59.4
17771,58.33
17772,55.41
17773,60.08
17774,52.12
17775,52.97
17776,50.13
17777,52.91
17778,48.41
17779,48.66
17780,44.85
17781,52.41
17782,43.26
17783,47.11
17784,43.8
17785,41.99
17786,43.59
17787,36.9
17788,40.54
17789,36.91
17790,40.71
17791,37.15
17792,38.19
17793,36.74
17794,29.5
17795,33.28
17796,37.53
17797,33.02
17798,33.77
17799,33.06
17800,34.27
17801,35.77
17802,33.85
17803,32.29
17804,32.03
17805,33.32
17806,34.69
17807,31.54
17808,34.19
17809,30.32
17810,29.48
17811,31.63
17812,29.57
17813,30.67
17814,30.69
17815,32.71
17816,26.63
17817,30.29
17818,26.08
17819,33.89
17820,33.99
17821,29.97
17822,22.73
17823,28.35
17824,21.35
17825,30.97
17826,29.01
17827,27.74
17828,28.01
17829,30.92
17830,26.64
17831,28.01
17832,26.63
17833,29.55
17834,28.31
17835,21.36
17836,30.18
17837,31.08
17838,24.58
17839,25.92
17840,23.32
17841,28.56
17842,24.34
17843,25.86
17844,23.74
17845,27.19
17846,29.85
17847,26.07
17848,27.48
17849,27.42
17850,27.02
17851,26.77
17852,27.04
17853,28.03
17854,24.93
17855,26.9
17856,29.64
17857,25.87
17858,27.17
17859,26.28
17860,27.33
17861,29.5
17862,24.24
17863,27.01
17864,26.27
17865,22.45
17866,28.76
17867,25.16
17868,23.87
17869,29.03
17870,25.08
17871,27.04
17872,25.94
17873,25.84
17874,28.94
17875,24.11
17876,24.78
17877,26.35
17878,23.98
17879,22.71
17880,24.7
17881,25.21
17882,25.84
17883,25.07
17884,27.6
17885,25.75
17886,28.28
17887,25.41
17888,26.67
17889,24.88
17890,29.46
17891,28.55
17892,24.66
17893,23.33
17894,20.84
17895,25.91
17896,22.55
17897,28.02
17898,27.26
17899,24.09
17900,27.14
17901,23.47
17902,24.86
17903,32.28
17904,23.67
17905,28.11
17906,26.59
17907,26.21
17908,25.34
17909,27.27
17910,28.04
17911,25.34
17912,25.45
17913,26.76
17914,28.04
17915,23.55
17916,28.72
17917,29.58
17918,27.19
17919,26.4
17920,27.14
17921,24.32
17922,27.15
17923,26.42
17924,34.41
17925,48.89
17926,23.75
17927,33.56
17928,36.54
17929,29.13
17930,29.81
17931,30.19
17932,33.37
17933,28.85
17934,30.29
17935,31.76
17936,38.77
17937,28.89
17938,56.71
17939,45.25
17940,34.08
17941,27.99
17942,27.71
17943,35.55
17944,43.46
17945,41.15
17946,29.85
17947,47.36
17948,45.17
17949,36.22
17950,29.8
17951,31.85
17952,31.32
17953,35.65
17954,29.78
17955,30.94
17956,27.69
17957,45.87
17958,61.42
17959,54.21
17960,44.38
17961,41.14
17962,36.46
17963,33.36
17964,33.66
17965,34.16
17966,33.58
17967,36.95
17968,31.3
17969,32.87
17970,32.63
17971,35.13
17972,31.05
17973,31.3
17974,28.74
17975,32.64
17976,28.62
17977,27.01
17978,35.63
17979,31.64
17980,27.48
17981,31.02
17982,29.1
17983,27.68
17984,30.29
17985,26.91
17986,28.32
17987,26.85
17988,27.74
17989,25.67
17990,30.7
17991,28.33
17992,27.59
17993,30.78
17994,29.65
17995,28.1
17996,27.66
17997,30.48
17998,27.78
17999,38.72
18000,91.64
18001,53.1
18002,56.53
18003,115.41
18004,183.48
18005,207.56
18006,113.61
18007,101.48
18008,114.77
18009,167.78
18010,112.6
18011,83.85
18012,118.22
18013,150.01
18014,134.97
18015,105.64
18016,91.61
18017,79.2
18018,68.57
18019,88.23
18020,88.32
18021,79.2
18022,79.48
18023,73.71
18024,72.23
18025,125.08
18026,139.97
18027,99.0
18028,87.09
18029,79.8
18030,92.78
18031,143.84
18032,220.41
18033,307.0
18034,453.43
18035,252.08
18036,174.99
18037,142.64
18038,119.08
18039,105.86
18040,101.32
18041,105.75
18042,184.04
18043,201.73
18044,143.97
18045,127.2
18046,229.17
18047,339.66
18048,243.24
18049,249.22
18050,191.17
18051,162.92
18052,131.7
18053,129.28
18054,149.4
18055,137.64
18056,136.33
18057,156.15
18058,165.11
18059,165.11
18060,153.75
18061,136.38
18062,123.62
18063,112.6
18064,105.98
18065,100.73
18066,95.88
18067,86.55
18068,85.63
18069,82.98
18070,77.13
18071,75.17
18072,73.6
18073,71.47
18074,69.55
18075,66.25
18076,66.28
18077,67.16
18078,63.94
18079,62.66
18080,62.45
18081,63.47
18082,55.24
18083,61.42
18084,66.73
18085,62.84
18086,65.03
18087,61.76
18088,63.79
18089,63.75
18090,57.69
18091,61.71
18092,62.04
18093,103.77
18094,90.85
18095,85.21
18096,104.36
18097,171.47
18098,134.19
18099,109.52
18100,93.76
18101,87.9
18102,81.35
18103,74.64
18104,71.28
18105,70.18
18106,67.24
18107,61.94
18108,64.43
18109,59.1
18110,58.41
18111,57.02
18112,53.79
18113,57.62
18114,38.94
18115,53.84
18116,51.76
18117,54.73
18118,49.43
18119,50.02
18120,54.52
18121,48.1
18122,47.03
18123,48.38
18124,49.14
18125,54.41
18126,49.48
18127,48.52
18128,47.96
18129,46.6
18130,49.81
18131,50.9
18132,50.73
18133,53.8
18134,51.14
18135,51.53
18136,46.69
18137,47.07
18138,45.55
18139,42.36
18140,42.39
18141,38.09
18142,41.58
18143,40.01
18144,40.86
18145,36.9
18146,39.05
18147,35.68
18148,38.28
18149,40.82
18150,38.8
18151,37.24
18152,34.75
18153,38.15
18154,35.73
18155,35.59
18156,39.88
18157,37.93
18158,33.95
18159,33.32
18160,34.79
18161,34.48
18162,33.21
18163,32.91
18164,32.79
18165,27.28
18166,35.01
18167,30.06
18168,32.67
18169,32.08
18170,28.8
18171,31.81
18172,29.96
18173,26.89
18174,32.21
18175,29.01
18176,30.65
18177,32.25
18178,29.56
18179,30.65
18180,28.18
18181,30.27
18182,28.61
18183,29.97
18184,27.35
18185,30.13
18186,29.51
18187,29.06
18188,26.81
18189,27.74
18190,27.74
18191,29.64
18192,28.39
18193,31.11
18194,29.69
18195,27.02
18196,25.97
18197,31.38
18198,29.95
18199,27.57
18200,30.56
18201,26.22
18202,28.42
18203,26.33
18204,29.36
18205,30.84
18206,26.57
18207,28.78
18208,25.91
18209,29.12
18210,23.75
18211,26.67
18212,26.27
18213,26.84
18214,28.25
18215,26.98
18216,27.9
18217,26.76
18218,26.11
18219,26.51
18220,28.8
18221,24.84
18222,24.29
18223,25.91
18224,26.74
18225,27.89
18226,22.83
18227,26.6
18228,26.11
18229,25.66
18230,23.83
18231,23.53
18232,24.99
18233,25.39
18234,48.33
18235,33.4
18236,27.82
18237,27.68
18238,25.85
18239,25.09
18240,25.5
18241,27.79
18242,25.38
18243,27.08
18244,22.93
18245,25.61
18246,26.8
18247,27.19
18248,24.95
18249,25.97
18250,25.62
18251,26.67
18252,26.7
18253,25.29
18254,25.76
18255,29.56
18256,25.38
18257,25.79
18258,24.31
18259,25.46
18260,24.6
18261,24.73
18262,25.66
18263,25.11
18264,25.19
18265,24.19
18266,20.87
18267,29.04
18268,26.5
18269,24.71
18270,26.76
18271,26.4
18272,27.8
18273,27.76
18274,28.13
18275,25.32
18276,26.85
18277,24.94
18278,19.19
18279,24.92
18280,24.74
18281,24.85
18282,24.66
18283,25.41
18284,25.36
18285,25.59
18286,26.19
18287,25.4
18288,28.88
18289,30.13
18290,28.28
18291,38.94
18292,39.13
18293,37.34
18294,29.41
18295,27.7
18296,30.38
18297,26.6
18298,22.5
18299,29.57
18300,26.02
18301,26.46
18302,29.44
18303,29.58
18304,27.29
18305,26.45
18306,26.42
18307,30.35
18308,28.42
18309,29.32
18310,26.22
18311,26.47
18312,20.64
18313,25.26
18314,31.87
18315,26.46
18316,27.39
18317,25.42
18318,28.44
18319,28.09
18320,25.94
18321,24.29
18322,27.58
18323,39.65
18324,34.32
18325,29.18
18326,28.22
18327,28.22
18328,33.22
18329,22.61
