$2/1/1990-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
26583,9.47
26584,6.47
26585,9.42
26586,9.92
26587,9.22
26588,8.29
26589,8.68
26590,8.86
26591,8.85
26592,8.84
26593,8.65
26594,8.5
26595,7.83
26596,10.72
26597,8.73
26598,8.66
26599,8.79
26600,8.82
26601,10.19
26602,8.79
26603,8.75
26604,11.17
26605,9.86
26606,9.17
26607,11.49
26608,9.66
26609,9.1
26610,14.46
26611,15.27
26612,11.33
26613,9.78
26614,10.39
26615,10.22
26616,9.68
26617,10.15
26618,10.47
26619,8.96
26620,11.85
26621,9.85
26622,9.58
26623,9.36
26624,10.2
26625,9.82
26626,11.63
26627,9.21
26628,10.78
26629,9.49
26630,10.36
26631,11.86
26632,9.98
26633,10.84
26634,12.86
26635,10.66
26636,13.78
26637,14.79
26638,18.71
26639,12.96
26640,10.22
26641,14.91
26642,15.45
26643,37.22
26644,21.66
26645,14.68
26646,12.23
26647,13.22
26648,10.15
26649,10.17
26650,11.59
26651,8.65
26652,10.77
26653,9.83
26654,10.73
26655,10.61
26656,11.01
26657,11.29
26658,12.34
26659,21.81
26660,44.94
26661,26.14
26662,30.37
26663,62.01
26664,44.33
26665,31.81
26666,25.1
26667,23.1
26668,43.22
26669,98.0
26670,70.33
26671,115.3
26672,150.55
26673,175.34
26674,127.26
26675,144.4
26676,139.52
26677,142.85
26678,205.59
26679,130.35
26680,88.77
26681,65.51
26682,57.34
26683,47.81
26684,39.75
26685,36.31
26686,30.37
26687,33.27
26688,28.12
26689,28.08
26690,26.5
26691,25.71
26692,24.83
26693,23.58
26694,20.81
26695,19.83
26696,19.59
26697,20.21
26698,24.46
26699,25.3
26700,28.89
26701,24.52
26702,23.57
26703,23.14
26704,21.66
26705,21.89
26706,21.86
26707,21.89
26708,19.52
26709,19.48
26710,19.16
26711,20.55
26712,17.54
26713,18.48
26714,18.18
26715,16.89
26716,18.22
26717,18.29
26718,22.13
26719,22.35
26720,16.36
26721,27.53
26722,29.86
26723,30.91
26724,22.15
26725,22.68
26726,21.03
26727,27.18
26728,25.37
26729,27.11
26730,31.15
26731,30.29
26732,44.3
26733,46.96
26734,41.45
26735,56.53
26736,184.38
26737,295.52
26738,168.91
26739,111.57
26740,96.99
26741,85.24
26742,115.53
26743,113.0
26744,90.89
26745,79.42
26746,64.29
26747,62.58
26748,56.05
26749,50.63
26750,52.45
26751,67.07
26752,60.56
26753,56.96
26754,56.11
26755,57.04
26756,55.78
26757,52.32
26758,45.89
26759,45.44
26760,48.2
26761,70.72
26762,76.07
26763,67.18
26764,66.08
26765,74.32
26766,69.04
26767,68.0
26768,60.48
26769,59.13
26770,54.85
26771,54.56
26772,48.83
26773,48.23
26774,46.54
26775,42.47
26776,43.3
26777,47.68
26778,46.91
26779,56.43
26780,53.26
26781,57.4
26782,63.03
26783,59.64
26784,61.2
26785,56.14
26786,49.48
26787,42.6
26788,43.71
26789,49.2
26790,48.32
26791,41.99
26792,44.13
26793,40.51
26794,40.15
26795,38.26
26796,39.55
26797,42.92
26798,44.67
26799,47.35
26800,42.16
26801,45.39
26802,45.1
26803,47.75
26804,42.22
26805,44.42
26806,40.72
26807,35.81
26808,37.67
26809,35.27
26810,33.51
26811,33.76
26812,30.64
26813,32.84
26814,32.93
26815,30.75
26816,28.84
26817,27.93
26818,26.94
26819,24.77
26820,27.62
26821,23.15
26822,24.09
26823,23.56
26824,24.83
26825,21.55
26826,18.89
26827,19.41
26828,24.07
26829,14.53
26830,20.91
26831,22.3
26832,22.19
26833,16.0
26834,23.22
26835,17.63
26836,10.87
26837,16.05
26838,17.97
26839,21.55
26840,16.9
26841,17.66
26842,15.46
26843,17.47
26844,16.67
26845,17.15
26846,18.46
26847,16.12
26848,16.22
26849,18.6
26850,15.03
26851,15.1
26852,17.07
26853,16.0
26854,11.92
26855,15.5
26856,14.61
26857,15.38
26858,13.02
26859,19.34
26860,13.71
26861,14.09
26862,14.31
26863,13.97
26864,14.28
26865,14.57
26866,12.85
26867,15.17
26868,13.69
26869,13.02
26870,11.73
26871,14.76
26872,13.48
26873,15.18
26874,11.46
26875,13.75
26876,13.18
26877,12.76
26878,13.99
26879,11.21
26880,13.8
26881,11.65
26882,13.61
26883,12.59
26884,11.27
26885,11.47
26886,12.66
26887,16.58
26888,12.23
26889,9.09
26890,11.57
26891,14.18
26892,19.86
26893,12.18
26894,12.91
26895,12.14
26896,12.36
26897,17.45
26898,13.64
26899,16.14
26900,18.46
26901,13.07
26902,11.65
26903,14.08
26904,11.84
26905,11.32
26906,13.28
26907,13.74
26908,22.8
26909,14.23
26910,13.23
26911,11.54
26912,12.08
26913,13.31
26914,12.53
26915,12.38
26916,12.71
26917,12.63
26918,12.02
26919,12.81
26920,14.38
26921,9.85
26922,11.75
26923,12.43
26924,12.83
26925,13.07
26926,11.87
26927,9.94
26928,11.53
26929,12.43
26930,9.48
26931,0.0
26932,12.41
26933,11.68
26934,10.13
26935,12.57
26936,11.97
26937,10.7
26938,13.28
26939,11.08
26940,11.21
26941,11.51
26942,12.19
26943,12.19
26944,13.75
26945,9.28
26946,11.49
26947,22.65
26948,11.62
26949,8.21
26950,12.16
26951,12.11
26952,12.5
26953,11.94
26954,12.27
26955,11.42
26956,10.61
26957,11.27
26958,12.12
26959,12.11
26960,11.53
26961,8.62
26962,13.65
26963,10.4
26964,12.02
26965,11.77
26966,10.48
26967,12.14
26968,12.39
26969,11.19
26970,13.23
26971,12.12
26972,12.38
26973,17.36
26974,18.78
26975,13.81
26976,13.88
26977,10.02
26978,12.21
26979,12.49
26980,10.62
26981,6.12
26982,12.73
26983,12.01
26984,12.15
26985,15.21
26986,33.2
26987,14.16
26988,12.59
26989,13.87
26990,13.04
26991,11.65
26992,13.54
26993,12.33
26994,11.14
26995,12.47
26996,12.27
26997,12.41
26998,11.68
26999,12.45
27000,17.29
27001,14.58
27002,12.9
27003,12.86
27004,16.66
27005,17.36
27006,15.61
27007,14.82
27008,12.03
27009,12.41
27010,12.26
27011,13.49
27012,12.26
27013,12.93
27014,14.14
27015,12.95
27016,30.55
27017,52.47
27018,33.09
27019,21.07
27020,19.46
27021,18.01
27022,15.09
27023,14.47
27024,15.09
27025,22.16
27026,22.33
27027,48.71
27028,50.77
27029,33.85
27030,28.54
27031,31.99
27032,31.86
27033,26.77
27034,23.05
27035,23.12
27036,19.7
27037,18.26
27038,21.17
27039,23.88
27040,20.65
27041,20.18
27042,31.88
27043,27.26
27044,24.31
27045,28.68
27046,34.53
27047,30.34
27048,37.37
27049,103.29
27050,164.69
27051,176.9
27052,93.85
27053,92.76
27054,75.75
27055,58.3
27056,52.49
27057,44.03
27058,41.95
27059,39.38
27060,69.75
27061,127.06
27062,109.14
27063,74.48
27064,94.32
27065,134.46
27066,97.15
27067,76.36
27068,59.43
27069,52.06
27070,44.92
27071,38.73
27072,39.84
27073,37.49
27074,57.38
27075,70.03
27076,59.01
27077,75.98
27078,110.26
27079,190.85
27080,198.47
27081,134.01
27082,103.39
27083,80.61
27084,69.42
27085,61.03
27086,57.97
27087,57.25
27088,47.6
27089,54.39
27090,65.63
27091,63.9
27092,55.63
27093,59.92
27094,117.78
27095,135.81
27096,93.07
27097,76.18
27098,68.92
27099,66.18
27100,72.16
27101,77.62
27102,70.87
27103,60.97
27104,62.69
27105,52.41
27106,51.21
27107,45.24
27108,47.55
27109,43.73
27110,45.73
27111,59.34
27112,77.24
27113,67.68
27114,56.79
27115,51.82
27116,60.71
27117,61.88
27118,63.09
27119,60.64
27120,59.99
27121,52.41
27122,49.81
27123,49.6
27124,53.21
27125,45.54
27126,42.49
27127,41.36
27128,33.91
27129,46.24
27130,34.26
27131,35.94
27132,42.58
27133,45.65
27134,44.1
27135,46.07
27136,40.92
27137,38.83
27138,40.2
27139,39.87
27140,42.97
27141,38.14
27142,40.15
27143,39.23
27144,40.71
27145,39.94
27146,38.85
27147,37.76
27148,36.81
27149,33.39
27150,35.7
27151,31.04
27152,32.84
27153,33.34
27154,49.35
27155,34.93
27156,33.97
27157,33.52
27158,25.42
27159,35.03
27160,30.95
27161,31.58
27162,33.84
27163,33.43
27164,31.55
27165,33.06
27166,31.0
27167,31.74
27168,25.28
27169,31.31
27170,21.28
27171,23.72
27172,25.93
27173,27.34
27174,21.87
27175,20.25
27176,25.55
27177,20.44
27178,21.72
27179,19.54
27180,19.76
27181,21.89
27182,20.54
27183,17.08
27184,21.77
27185,18.0
27186,22.27
27187,18.26
27188,16.92
27189,19.33
27190,20.25
27191,19.53
27192,15.17
27193,15.17
27194,18.22
27195,17.36
27196,13.54
27197,17.45
27198,11.68
27199,14.81
27200,16.96
27201,15.43
27202,14.37
27203,18.98
27204,12.54
27205,16.69
27206,12.12
27207,14.96
27208,14.81
27209,13.83
27210,14.31
27211,13.58
27212,14.84
27213,13.12
27214,13.41
27215,14.75
27216,12.55
27217,14.34
27218,12.51
27219,13.43
27220,14.17
27221,13.41
27222,13.91
27223,14.65
27224,13.06
27225,13.05
27226,12.64
27227,12.67
27228,12.27
27229,11.88
27230,14.41
27231,12.24
27232,13.77
27233,12.0
27234,12.77
27235,12.02
27236,12.16
27237,5.89
27238,8.01
27239,8.08
27240,5.78
27241,12.67
27242,12.27
27243,12.69
27244,11.33
27245,12.83
27246,13.16
27247,12.34
27248,11.92
27249,11.41
27250,11.88
27251,13.31
27252,10.92
27253,11.61
27254,12.03
27255,11.38
27256,12.95
27257,10.82
27258,12.15
27259,11.3
27260,11.63
27261,11.86
27262,9.3
27263,11.52
27264,7.11
27265,17.46
27266,11.74
27267,12.42
27268,11.07
27269,8.36
27270,15.16
