$10/1/1950-8/29/2024 Pit River (proportional estimate),
,
JDAY,QIN
17701,231.86
17702,226.52
17703,233.44
17704,234.89
17705,238.2
17706,223.85
17707,383.88
17708,459.63
17709,355.16
17710,311.62
17711,281.41
17712,260.68
17713,259.0
17714,255.2
17715,224.32
17716,217.58
17717,214.05
17718,194.81
17719,248.02
17720,193.76
17721,213.79
17722,279.52
17723,278.04
17724,245.6
17725,232.92
17726,238.93
17727,243.5
17728,223.23
17729,235.67
17730,240.31
17731,229.52
17732,251.23
17733,247.11
17734,260.22
17735,254.99
17736,243.33
17737,230.41
17738,232.34
17739,221.6
17740,234.77
17741,223.56
17742,207.85
17743,210.11
17744,202.65
17745,201.66
17746,212.4
17747,213.1
17748,200.84
17749,204.48
17750,195.03
17751,204.29
17752,187.78
17753,178.35
17754,171.74
17755,175.92
17756,175.14
17757,165.43
17758,160.86
17759,154.81
17760,177.75
17761,140.88
17762,163.13
17763,161.96
17764,162.67
17765,156.13
17766,158.09
17767,158.7
17768,167.55
17769,175.3
17770,169.02
17771,165.99
17772,157.69
17773,170.97
17774,148.32
17775,150.75
17776,142.66
17777,150.55
17778,137.76
17779,138.47
17780,127.63
17781,149.14
17782,123.11
17783,134.06
17784,124.65
17785,119.5
17786,124.04
17787,105.0
17788,115.35
17789,105.03
17790,115.86
17791,105.71
17792,108.67
17793,104.54
17794,83.93
17795,94.71
17796,106.81
17797,93.96
17798,96.1
17799,94.08
17800,97.52
17801,101.79
17802,96.33
17803,91.88
17804,91.13
17805,94.83
17806,98.72
17807,89.76
17808,97.29
17809,86.29
17810,83.88
17811,90.02
17812,84.14
17813,87.26
17814,87.33
17815,93.07
17816,75.77
17817,86.18
17818,74.21
17819,96.45
17820,96.73
17821,85.28
17822,64.67
17823,80.67
17824,60.74
17825,88.14
17826,82.56
17827,78.95
17828,79.71
17829,88.0
17830,75.81
17831,79.71
17832,75.77
17833,84.09
17834,80.55
17835,60.78
17836,85.89
17837,88.43
17838,69.93
17839,73.75
17840,66.36
17841,81.28
17842,69.27
17843,73.59
17844,67.54
17845,77.38
17846,84.95
17847,74.19
17848,78.2
17849,78.04
17850,76.89
17851,76.18
17852,76.96
17853,79.75
17854,70.94
17855,76.56
17856,84.34
17857,73.63
17858,77.33
17859,74.8
17860,77.76
17861,83.95
17862,68.97
17863,76.86
17864,74.76
17865,63.88
17866,81.84
17867,71.61
17868,67.93
17869,82.61
17870,71.38
17871,76.94
17872,73.8
17873,73.53
17874,82.36
17875,68.61
17876,70.51
17877,74.99
17878,68.24
17879,64.62
17880,70.28
17881,71.75
17882,73.53
17883,71.35
17884,78.53
17885,73.28
17886,80.46
17887,72.3
17888,75.9
17889,70.81
17890,83.85
17891,81.25
17892,70.18
17893,66.39
17894,59.32
17895,73.73
17896,64.18
17897,79.73
17898,77.57
17899,68.56
17900,77.22
17901,66.78
17902,70.74
17903,91.87
17904,67.37
17905,79.99
17906,75.65
17907,74.59
17908,72.1
17909,77.6
17910,79.78
17911,72.11
17912,72.41
17913,76.16
17914,79.8
17915,67.0
17916,81.72
17917,84.18
17918,77.38
17919,75.11
17920,77.24
17921,69.2
17922,77.26
17923,75.18
17924,97.92
17925,139.13
17926,67.58
17927,95.49
17928,103.98
17929,82.89
17930,84.82
17931,85.92
17932,94.95
17933,82.1
17934,86.18
17935,90.37
17936,110.31
17937,82.21
17938,161.38
17939,128.76
17940,96.99
17941,79.64
17942,78.86
17943,101.16
17944,123.67
17945,117.1
17946,84.95
17947,134.76
17948,128.53
17949,103.08
17950,84.79
17951,90.65
17952,89.11
17953,101.44
17954,84.74
17955,88.05
17956,78.81
17957,130.54
17958,174.77
17959,154.25
17960,126.28
17961,117.08
17962,103.76
17963,94.94
17964,95.79
17965,97.2
17966,95.55
17967,105.14
17968,89.08
17969,93.52
17970,92.84
17971,99.96
17972,88.35
17973,89.06
17974,81.77
17975,92.88
17976,81.44
17977,76.86
17978,101.4
17979,90.04
17980,78.2
17981,88.28
17982,82.8
17983,78.76
17984,86.2
17985,76.58
17986,80.59
17987,76.4
17988,78.93
17989,73.05
17990,87.37
17991,80.6
17992,78.51
17993,87.6
17994,84.37
17995,79.98
17996,78.72
17997,86.74
17998,79.05
17999,110.19
18000,260.78
18001,151.1
18002,160.88
18003,328.41
18004,522.12
18005,590.64
18006,323.29
18007,288.77
18008,326.58
18009,477.43
18010,320.43
18011,238.62
18012,336.42
18013,426.89
18014,384.08
18015,300.62
18016,260.69
18017,225.37
18018,195.14
18019,251.07
18020,251.33
18021,225.37
18022,226.17
18023,209.77
18024,205.55
18025,355.93
18026,398.29
18027,281.72
18028,247.83
18029,227.08
18030,264.02
18031,409.31
18032,627.22
18033,873.62
18034,1290.29
18035,717.33
18036,497.97
18037,405.9
18038,338.86
18039,301.23
18040,288.33
18041,300.92
18042,523.71
18043,574.06
18044,409.68
18045,361.98
18046,652.14
18047,966.55
18048,692.19
18049,709.2
18050,544.0
18051,463.62
18052,374.77
18053,367.89
18054,425.14
18055,391.67
18056,387.94
18057,444.36
18058,469.85
18059,469.85
18060,437.51
18061,388.08
18062,351.78
18063,320.41
18064,301.58
18065,286.66
18066,272.83
18067,246.29
18068,243.66
18069,236.15
18070,219.48
18071,213.91
18072,209.45
18073,203.38
18074,197.93
18075,188.51
18076,188.6
18077,191.11
18078,181.96
18079,178.29
18080,177.7
18081,180.61
18082,157.18
18083,174.79
18084,189.89
18085,178.82
18086,185.06
18087,175.75
18088,181.52
18089,181.42
18090,164.17
18091,175.59
18092,176.53
18093,295.29
18094,258.53
18095,242.47
18096,296.96
18097,487.95
18098,381.87
18099,311.66
18100,266.81
18101,250.15
18102,231.51
18103,212.4
18104,202.84
18105,199.71
18106,191.34
18107,176.27
18108,183.35
18109,168.18
18110,166.21
18111,162.27
18112,153.07
18113,163.96
18114,110.82
18115,153.22
18116,147.28
18117,155.73
18118,140.67
18119,142.34
18120,155.16
18121,136.89
18122,133.83
18123,137.67
18124,139.85
18125,154.83
18126,140.79
18127,138.07
18128,136.48
18129,132.6
18130,141.75
18131,144.84
18132,144.35
18133,153.1
18134,145.52
18135,146.65
18136,132.86
18137,133.96
18138,129.61
18139,120.55
18140,120.62
18141,108.4
18142,118.33
18143,113.85
18144,116.26
18145,105.01
18146,111.13
18147,101.54
18148,108.94
18149,116.15
18150,110.4
18151,105.97
18152,98.89
18153,108.57
18154,101.67
18155,101.26
18156,113.49
18157,107.93
18158,96.61
18159,94.83
18160,99.0
18161,98.11
18162,94.52
18163,93.65
18164,93.31
18165,77.64
18166,99.63
18167,85.54
18168,92.97
18169,91.29
18170,81.96
18171,90.52
18172,85.24
18173,76.52
18174,91.66
18175,82.54
18176,87.21
18177,91.78
18178,84.13
18179,87.21
18180,80.19
18181,86.15
18182,81.41
18183,85.28
18184,77.83
18185,85.75
18186,83.97
18187,82.7
18188,76.3
18189,78.95
18190,78.95
18191,84.34
18192,80.8
18193,88.52
18194,84.49
18195,76.89
18196,73.91
18197,89.3
18198,85.22
18199,78.44
18200,86.95
18201,74.61
18202,80.88
18203,74.92
18204,83.55
18205,87.77
18206,75.62
18207,81.91
18208,73.73
18209,82.85
18210,67.58
18211,75.9
18212,74.75
18213,76.37
18214,80.38
18215,76.79
18216,79.4
18217,76.14
18218,74.31
18219,75.43
18220,81.96
18221,70.68
18222,69.11
18223,73.73
18224,76.09
18225,79.37
18226,64.96
18227,75.69
18228,74.31
18229,73.02
18230,67.82
18231,66.95
18232,71.1
18233,72.25
18234,137.53
18235,95.04
18236,79.16
18237,78.77
18238,73.56
18239,71.4
18240,72.57
18241,79.07
18242,72.22
18243,77.06
18244,65.24
18245,72.88
18246,76.26
18247,77.38
18248,71.0
18249,73.91
18250,72.9
18251,75.9
18252,75.97
18253,71.96
18254,73.32
18255,84.11
18256,72.23
18257,73.39
18258,69.17
18259,72.46
18260,70.0
18261,70.37
18262,73.02
18263,71.45
18264,71.68
18265,68.83
18266,59.4
18267,82.63
18268,75.41
18269,70.32
18270,76.14
18271,75.13
18272,79.1
18273,78.98
18274,80.05
18275,72.06
18276,76.42
18277,70.98
18278,54.61
18279,70.91
18280,70.4
18281,70.7
18282,70.16
18283,72.32
18284,72.17
18285,72.81
18286,74.52
18287,72.27
18288,82.19
18289,85.73
18290,80.46
18291,110.82
18292,111.34
18293,106.25
18294,83.69
18295,78.83
18296,86.44
18297,75.7
18298,64.02
18299,84.14
18300,74.05
18301,75.3
18302,83.78
18303,84.16
18304,77.66
18305,75.27
18306,75.18
18307,86.37
18308,80.88
18309,83.43
18310,74.62
18311,75.32
18312,58.72
18313,71.89
18314,90.68
18315,75.3
18316,77.94
18317,72.34
18318,80.92
18319,79.92
18320,73.82
18321,69.11
18322,78.49
18323,112.82
18324,97.66
18325,83.04
18326,80.31
18327,80.31
18328,94.53
18329,64.34
18330,79.09
18331,75.15
18332,84.88
18333,79.94
18334,77.59
18335,91.69
18336,85.82
18337,147.61
18338,148.43
18339,121.37
18340,95.32
18341,89.22
18342,84.79
18343,78.81
18344,88.52
18345,83.27
18346,95.79
18347,92.95
18348,80.66
18349,79.56
18350,78.11
18351,77.31
18352,71.28
18353,84.47
18354,79.52
18355,79.42
18356,75.51
18357,77.31
18358,78.09
18359,78.91
18360,79.09
18361,83.27
18362,61.9
18363,111.97
18364,97.39
18365,150.21
18366,155.05
18367,102.59
18368,106.72
18369,91.31
18370,83.79
18371,80.41
18372,88.64
18373,79.21
18374,80.39
18375,89.25
18376,78.65
18377,87.25
18378,100.65
18379,119.66
18380,147.85
18381,114.29
18382,106.69
18383,93.07
18384,106.48
18385,93.05
18386,85.24
18387,79.89
18388,89.09
18389,86.32
18390,84.53
18391,89.11
18392,91.38
18393,88.85
18394,88.87
18395,133.76
18396,112.14
18397,141.05
18398,109.86
18399,96.85
18400,96.1
18401,96.92
18402,101.09
18403,123.79
18404,177.58
18405,220.94
18406,405.58
18407,597.46
18408,446.82
18409,272.39
18410,250.2
18411,254.4
18412,206.99
18413,173.31
18414,163.42
18415,153.0
18416,173.66
18417,149.13
18418,300.52
18419,428.27
18420,283.48
18421,235.88
18422,223.94
18423,205.02
18424,189.94
18425,164.38
18426,154.2
18427,155.77
18428,145.59
18429,149.35
18430,138.52
18431,137.44
18432,129.09
18433,144.19
18434,158.33
18435,153.33
18436,171.41
18437,169.8
18438,196.99
18439,228.26
18440,182.86
18441,163.77
18442,157.98
18443,156.47
18444,154.88
18445,158.07
18446,142.17
18447,141.03
18448,135.25
18449,122.73
18450,120.3
18451,167.21
18452,126.35
18453,119.12
18454,114.55
18455,111.95
18456,111.2
18457,109.08
18458,109.79
18459,105.9
18460,108.36
18461,109.08
18462,115.81
18463,136.41
18464,134.18
18465,155.31
18466,126.76
18467,121.61
18468,114.88
18469,132.68
18470,130.94
18471,140.83
18472,138.94
18473,135.87
18474,135.73
18475,131.38
18476,124.91
18477,114.9
18478,117.27
18479,115.63
18480,113.07
18481,115.44
18482,115.75
18483,117.01
18484,110.96
18485,115.04
18486,114.15
18487,116.83
18488,114.2
18489,110.65
18490,124.66
18491,115.14
18492,107.09
18493,106.97
18494,103.76
18495,97.13
18496,98.44
18497,99.35
18498,93.14
18499,93.45
18500,86.85
18501,88.48
18502,86.31
18503,80.2
18504,74.08
18505,83.24
18506,81.32
18507,77.76
18508,77.94
18509,71.49
18510,69.34
18511,81.75
18512,71.54
18513,70.61
18514,74.1
18515,77.88
18516,73.79
18517,71.54
18518,80.2
18519,74.59
18520,74.22
18521,70.67
18522,85.35
18523,65.96
18524,76.47
18525,71.55
18526,71.17
18527,77.15
18528,74.78
18529,72.18
18530,73.91
18531,71.71
18532,83.31
18533,126.15
18534,85.66
18535,78.96
18536,83.06
18537,71.89
18538,73.37
18539,71.55
18540,76.16
18541,77.48
18542,70.94
18543,75.95
18544,73.42
18545,66.53
18546,73.12
18547,39.96
18548,67.27
18549,72.1
18550,80.62
18551,71.96
18552,69.17
18553,72.32
18554,46.83
18555,60.99
18556,72.51
18557,75.34
18558,71.8
18559,69.36
18560,65.24
18561,74.1
18562,80.03
18563,71.68
18564,74.12
18565,73.26
18566,70.54
18567,74.48
18568,73.39
18569,71.07
18570,76.91
18571,72.25
18572,74.5
18573,68.26
18574,65.77
18575,68.22
18576,49.87
18577,61.48
18578,56.89
18579,68.31
18580,53.6
18581,92.3
18582,86.32
18583,65.96
18584,58.91
18585,49.67
18586,93.26
18587,93.28
18588,58.97
18589,54.08
18590,59.07
18591,57.28
18592,60.8
18593,62.33
18594,53.18
18595,58.43
18596,62.24
18597,60.97
18598,59.32
18599,57.36
18600,60.64
18601,54.97
18602,53.74
18603,59.14
18604,52.01
18605,57.19
18606,57.14
18607,59.18
18608,58.44
18609,55.57
18610,52.48
18611,62.4
18612,57.36
18613,61.98
18614,57.31
18615,59.68
18616,58.62
18617,58.48
18618,58.79
18619,60.8
18620,57.48
18621,56.44
18622,66.74
18623,80.05
18624,62.54
18625,55.37
18626,59.38
18627,52.78
18628,61.16
18629,53.65
18630,52.86
18631,56.77
18632,47.08
18633,47.08
18634,56.4
18635,58.16
18636,58.04
18637,55.29
18638,50.39
18639,58.11
18640,54.01
18641,57.07
18642,55.22
18643,57.97
18644,48.31
18645,61.02
18646,59.4
18647,57.78
18648,55.01
18649,55.72
18650,55.83
18651,58.86
18652,52.64
18653,59.07
18654,63.78
18655,59.45
18656,56.89
18657,69.29
18658,111.99
18659,72.97
18660,62.89
18661,57.82
18662,57.68
18663,62.8
18664,58.76
18665,59.8
18666,59.66
18667,62.63
18668,59.19
18669,59.14
18670,89.6
18671,178.7
18672,135.04
18673,103.51
18674,88.54
18675,87.02
18676,90.59
18677,74.01
18678,85.83
18679,94.73
18680,247.04
18681,241.71
18682,126.37
18683,173.38
18684,123.22
18685,106.86
18686,98.37
18687,142.71
18688,161.49
18689,130.02
18690,446.17
18691,527.58
18692,357.98
18693,223.77
18694,281.15
18695,289.06
18696,216.76
18697,182.62
18698,174.55
18699,112.44
18700,128.76
18701,116.35
18702,161.97
18703,173.43
18704,134.06
18705,140.88
18706,150.83
18707,189.0
18708,272.81
18709,323.23
18710,248.54
18711,343.58
18712,326.5
18713,227.31
18714,188.08
18715,167.9
18716,159.53
18717,182.67
18718,224.72
18719,250.34
18720,385.5
18721,383.18
18722,1074.07
18723,718.29
18724,440.14
18725,356.34
18726,367.56
18727,366.18
18728,339.45
18729,299.91
18730,263.41
18731,233.25
18732,208.86
18733,208.86
18734,191.79
18735,179.95
18736,179.11
18737,147.99
18738,145.79
18739,143.82
18740,130.52
18741,147.49
18742,133.68
18743,127.7
18744,120.36
18745,124.47
18746,133.42
18747,115.96
18748,111.52
18749,107.3
18750,106.58
18751,99.38
18752,100.13
18753,100.11
18754,100.32
18755,99.87
18756,100.32
18757,101.04
18758,190.92
18759,202.49
18760,162.43
18761,136.69
18762,131.95
18763,127.23
18764,132.2
18765,123.02
18766,120.98
18767,122.43
18768,124.45
18769,130.19
18770,241.15
18771,338.37
18772,263.52
18773,239.88
18774,238.12
18775,224.08
18776,203.85
18777,184.1
18778,187.34
18779,154.37
18780,157.3
18781,148.62
18782,137.37
18783,136.28
18784,141.58
18785,178.92
18786,204.22
18787,180.37
18788,181.99
18789,200.05
18790,196.53
18791,191.51
18792,191.0
18793,176.76
18794,167.28
18795,158.28
18796,149.28
18797,150.8
18798,141.16
18799,137.37
18800,132.94
18801,152.73
18802,215.0
18803,173.2
18804,160.98
18805,158.09
18806,148.55
18807,152.32
18808,141.17
18809,140.41
18810,147.17
18811,151.91
18812,151.15
18813,152.25
18814,167.5
18815,155.33
18816,151.43
18817,144.87
18818,148.5
18819,173.43
18820,167.24
18821,162.6
18822,153.4
18823,148.64
18824,160.65
18825,158.42
18826,165.13
18827,148.62
18828,128.93
18829,116.71
18830,124.26
18831,120.86
18832,117.38
18833,125.26
18834,118.19
18835,119.75
18836,121.91
18837,132.35
18838,120.18
18839,123.29
18840,123.3
18841,122.69
18842,113.09
18843,120.5
18844,110.37
18845,107.42
18846,113.68
18847,86.78
18848,95.08
18849,102.33
18850,105.94
18851,112.67
18852,100.34
18853,98.48
18854,101.13
18855,107.25
18856,102.97
18857,92.29
18858,94.2
18859,125.03
18860,127.54
18861,116.83
18862,101.23
18863,99.49
18864,101.96
18865,94.03
18866,87.93
18867,89.58
18868,93.61
18869,87.75
18870,92.81
18871,86.97
18872,103.13
18873,84.82
18874,84.16
18875,85.05
18876,79.52
18877,76.82
18878,72.81
18879,61.02
18880,60.76
18881,73.82
18882,73.86
18883,59.66
18884,76.73
18885,80.66
18886,61.56
18887,72.29
18888,66.45
18889,76.26
18890,58.39
18891,70.93
18892,70.96
18893,67.93
18894,57.99
18895,63.2
18896,57.43
18897,45.04
18898,47.3
18899,47.3
18900,61.69
18901,52.64
18902,59.16
18903,73.02
18904,69.31
18905,58.01
18906,58.6
18907,57.87
18908,52.18
18909,47.62
18910,48.0
18911,56.96
18912,64.28
18913,64.04
18914,71.75
18915,52.36
18916,63.9
18917,63.31
18918,65.61
18919,65.28
18920,63.31
18921,64.49
18922,59.52
18923,60.41
18924,52.36
18925,57.66
18926,63.03
18927,55.99
18928,52.64
18929,56.4
18930,50.41
18931,47.67
18932,65.89
18933,54.89
18934,52.41
18935,54.07
18936,58.77
18937,58.79
18938,55.55
18939,59.47
18940,60.76
18941,57.33
18942,60.68
18943,56.8
18944,62.78
18945,66.64
18946,59.32
18947,60.06
18948,62.63
18949,61.55
18950,46.88
18951,60.57
18952,57.57
18953,59.58
18954,51.89
18955,53.74
18956,49.24
18957,58.57
18958,58.55
18959,47.46
18960,56.37
18961,58.71
18962,62.87
18963,54.78
18964,57.71
18965,55.17
18966,51.7
18967,56.3
18968,49.1
18969,55.29
18970,46.76
18971,57.05
18972,36.2
18973,57.05
18974,56.18
18975,56.18
18976,56.84
18977,54.22
18978,47.6
18979,63.17
18980,53.4
18981,53.7
18982,53.42
18983,52.1
18984,47.06
18985,55.71
18986,48.92
18987,57.41
18988,49.9
18989,59.58
18990,50.48
18991,49.32
18992,56.09
18993,51.21
18994,50.48
18995,52.59
18996,51.16
18997,53.74
18998,53.14
18999,55.97
19000,54.21
19001,46.29
19002,53.42
19003,55.34
19004,56.87
19005,49.01
19006,46.41
19007,51.49
19008,55.99
19009,51.68
19010,51.0
19011,57.01
19012,49.2
19013,55.88
19014,55.64
19015,56.67
19016,54.26
19017,51.43
19018,52.97
19019,54.29
19020,50.25
19021,54.78
19022,52.27
19023,53.58
19024,51.64
19025,53.21
19026,56.0
19027,54.49
19028,54.89
19029,57.33
19030,55.11
19031,153.78
19032,102.56
19033,85.22
19034,68.59
19035,69.62
19036,70.16
19037,64.44
19038,63.34
19039,60.48
19040,61.86
19041,58.51
19042,71.03
19043,60.73
19044,62.14
19045,60.81
19046,60.38
19047,57.0
19048,66.06
19049,60.1
19050,58.84
19051,57.64
19052,62.31
19053,56.23
19054,61.88
19055,57.85
19056,56.58
19057,58.65
19058,58.76
19059,58.04
19060,58.44
19061,58.57
19062,64.95
19063,54.12
19064,76.09
19065,67.02
19066,69.6
19067,198.28
19068,616.85
19069,518.51
19070,903.71
19071,340.81
19072,207.2
19073,197.65
19074,379.24
19075,361.17
19076,210.04
19077,162.5
19078,126.37
19079,118.8
19080,152.35
19081,695.43
19082,1534.7
19083,880.63
19084,668.6
19085,831.76
19086,460.43
19087,311.81
19088,250.13
19089,224.97
19090,197.63
19091,163.27
19092,187.59
19093,179.34
19094,182.48
19095,240.82
19096,282.16
19097,473.6
19098,666.33
19099,668.82
19100,515.04
19101,388.97
19102,304.42
19103,268.05
19104,243.73
19105,223.99
19106,223.63
19107,283.62
19108,330.51
19109,272.31
19110,257.03
19111,240.47
19112,245.79
19113,231.94
19114,215.61
19115,204.13
19116,188.58
19117,193.03
19118,176.69
19119,173.78
19120,162.48
19121,154.27
19122,154.72
19123,138.38
19124,140.46
19125,132.84
19126,124.56
19127,127.56
19128,123.97
19129,147.89
19130,128.76
19131,182.81
19132,240.84
19133,189.54
19134,173.99
19135,170.12
19136,154.48
19137,153.31
19138,142.83
19139,130.12
19140,138.89
19141,124.07
19142,131.03
19143,125.15
19144,119.59
19145,119.99
19146,118.04
19147,108.05
19148,105.24
19149,103.71
19150,106.34
19151,104.3
19152,100.85
19153,107.42
19154,101.67
19155,104.3
19156,104.72
19157,141.35
19158,265.31
19159,762.45
19160,454.58
19161,337.67
19162,276.82
19163,237.82
19164,221.41
19165,206.92
19166,212.61
19167,229.36
19168,203.85
19169,191.27
19170,204.87
19171,190.95
19172,181.26
19173,158.82
19174,175.71
19175,155.3
19176,165.81
19177,163.93
19178,162.79
19179,204.36
19180,154.06
19181,148.41
19182,148.32
19183,149.91
19184,147.56
19185,152.56
19186,154.34
19187,233.62
19188,322.29
19189,288.54
19190,257.14
19191,233.01
19192,217.28
19193,195.68
19194,184.05
19195,175.37
19196,193.13
19197,171.98
19198,188.62
19199,270.39
19200,337.48
19201,252.52
19202,239.61
19203,585.04
19204,585.1
19205,517.26
19206,394.67
19207,344.56
19208,331.15
19209,317.83
19210,284.28
19211,272.92
19212,258.64
19213,269.41
19214,270.63
19215,259.86
19216,255.85
19217,250.04
19218,241.95
19219,238.6
19220,249.05
19221,235.08
19222,216.83
19223,190.48
19224,184.24
19225,183.11
19226,175.19
19227,188.04
19228,184.68
19229,182.58
19230,168.77
19231,166.35
19232,158.4
19233,158.98
19234,155.91
19235,151.65
19236,141.89
19237,137.77
19238,137.95
19239,136.21
19240,125.55
19241,129.58
19242,123.36
19243,123.36
19244,122.4
19245,115.91
19246,129.09
19247,113.12
19248,100.88
19249,103.32
19250,97.69
19251,97.12
19252,83.38
19253,92.55
19254,91.43
19255,80.8
19256,73.96
19257,75.84
19258,76.33
19259,72.65
19260,80.45
19261,76.72
19262,84.77
19263,80.99
19264,73.28
19265,81.11
19266,80.64
19267,69.11
19268,76.59
19269,76.0
19270,73.54
19271,72.25
19272,72.27
19273,66.8
19274,75.74
19275,74.19
19276,74.22
19277,73.0
19278,69.03
19279,65.84
19280,74.71
19281,67.86
19282,71.19
19283,67.27
19284,66.8
19285,62.42
19286,67.95
19287,68.19
19288,66.78
19289,74.33
19290,64.44
19291,71.54
19292,59.05
19293,64.01
19294,61.76
19295,64.18
19296,64.21
19297,57.57
19298,62.89
19299,101.09
19300,72.57
19301,52.04
19302,58.23
19303,50.06
19304,47.53
19305,50.07
19306,47.69
19307,47.18
19308,50.91
19309,53.07
19310,54.0
19311,51.66
19312,56.46
19313,56.73
19314,53.47
19315,59.26
19316,55.86
19317,55.79
19318,57.33
19319,60.0
19320,59.0
19321,59.61
19322,57.31
19323,59.63
19324,58.41
19325,56.35
19326,60.52
19327,59.8
19328,55.93
19329,60.52
19330,62.85
19331,55.67
19332,56.18
19333,64.63
19334,59.94
19335,54.89
19336,62.72
19337,61.37
19338,58.51
19339,59.05
19340,59.04
19341,59.52
