$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
184,11.399999618530273,7.900000095367432,3.0,3.1700000762939453,10.0
185,9.300000190734863,6.699999809265137,1.2799999713897705,3.240000009536743,7.800000190734863
186,10.399999618530273,4.599999904632568,0.14000000059604645,2.5399999618530273,6.800000190734863
187,11.399999618530273,1.899999976158142,1.2300000190734863,0.38999998569488525,3.9000000953674316
188,14.699999809265137,0.8999999761581421,2.4200000762939453,0.41999998688697815,5.800000190734863
189,16.299999237060547,3.5999999046325684,1.1399999856948853,0.30000001192092896,7.599999904632568
190,18.700000762939453,5.900000095367432,0.1599999964237213,2.4200000762939453,0.5
191,17.799999237060547,8.699999809265137,0.6399999856948853,2.6500000953674316,7.699999809265137
192,14.600000381469727,8.600000381469727,2.0799999237060547,3.1500000953674316,5.800000190734863
193,10.300000190734863,5.300000190734863,0.9900000095367432,4.590000152587891,4.599999904632568
194,10.300000190734863,3.0999999046325684,1.2100000381469727,4.03000020980835,5.400000095367432
195,10.600000381469727,1.7000000476837158,2.2699999809265137,3.940000057220459,6.400000095367432
196,9.100000381469727,-3.0999999046325684,1.3799999952316284,5.739999771118164,2.200000047683716
197,12.5,0.800000011920929,0.17000000178813934,1.590000033378601,8.600000381469727
198,14.300000190734863,4.800000190734863,1.5499999523162842,2.7799999713897705,9.800000190734863
199,10.0,7.0,4.360000133514404,3.0799999237060547,9.199999809265137
200,6.800000190734863,3.299999952316284,2.0799999237060547,3.319999933242798,6.099999904632568
201,5.099999904632568,2.5,1.0700000524520874,3.8299999237060547,6.599999904632568
202,6.800000190734863,2.9000000953674316,1.5800000429153442,3.130000114440918,7.900000095367432
203,4.800000190734863,1.899999976158142,0.41999998688697815,2.9100000858306885,6.599999904632568
204,6.900000095367432,0.800000011920929,0.3700000047683716,2.7100000381469727,7.800000190734863
205,10.800000190734863,6.699999809265137,1.8799999952316284,3.1700000762939453,9.699999809265137
206,15.0,7.199999809265137,1.75,3.2100000381469727,9.899999618530273
207,15.100000381469727,10.699999809265137,4.170000076293945,3.309999942779541,10.0
208,13.399999618530273,4.900000095367432,0.8399999737739563,5.230000019073486,7.400000095367432
209,16.899999618530273,5.800000190734863,1.0499999523162842,5.769999980926514,3.0
210,14.800000190734863,-0.4000000059604645,2.859999895095825,0.03999999910593033,1.7000000476837158
211,14.300000190734863,-2.299999952316284,3.9700000286102295,0.33000001311302185,4.699999809265137
